start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.280000,0.370000,K,K,kettle,1.0,0,0,0,-1,K,0,mfa_textgrid_phone
0.370000,0.440000,EH1,EH1,kettle,1.0,0,0,0,-1,EH1,1,mfa_textgrid_phone
0.440000,0.470000,T,T,kettle,1.0,0,0,0,-1,T,2,mfa_textgrid_phone
0.470000,0.500000,AH0,AH0,kettle,1.0,0,0,0,-1,AH0,3,mfa_textgrid_phone
0.500000,0.580000,L,L,kettle,1.0,0,0,0,-1,L,4,mfa_textgrid_phone
0.580000,0.700000,K,K,cooked,1.0,1,0,0,-1,K,0,mfa_textgrid_phone
0.700000,0.810000,UH1,UH1,cooked,1.0,1,0,0,-1,UH1,1,mfa_textgrid_phone
0.810000,0.890000,K,K,cooked,1.0,1,0,0,-1,K,2,mfa_textgrid_phone
0.890000,0.960000,T,T,cooked,1.0,1,0,0,-1,T,3,mfa_textgrid_phone
0.960000,1.090000,ER0,ER0,are,1.0,2,0,0,-1,ER0,0,mfa_textgrid_phone
1.090000,1.230000,T,T,two,1.0,3,0,0,-1,T,0,mfa_textgrid_phone
1.230000,1.350000,UW1,UW1,two,1.0,3,0,0,-1,UW1,1,mfa_textgrid_phone
1.350000,1.420000,D,D,dollars,1.0,4,0,0,-1,D,0,mfa_textgrid_phone
1.420000,1.570000,AA1,AA1,dollars,1.0,4,0,0,-1,AA1,1,mfa_textgrid_phone
1.570000,1.660000,L,L,dollars,1.0,4,0,0,-1,L,2,mfa_textgrid_phone
1.660000,1.800000,ER0,ER0,dollars,1.0,4,0,0,-1,ER0,3,mfa_textgrid_phone
1.800000,2.020000,Z,Z,dollars,1.0,4,0,0,-1,Z,4,mfa_textgrid_phone
2.400000,2.530000,W,W,want,1.0,5,1,1,-1,W,0,mfa_textgrid_phone
2.530000,2.560000,AA1,AA1,want,1.0,5,1,1,-1,AA1,1,mfa_textgrid_phone
2.560000,2.590000,N,N,want,1.0,5,1,1,-1,N,2,mfa_textgrid_phone
2.590000,2.620000,T,T,want,1.0,5,1,1,-1,T,3,mfa_textgrid_phone
2.620000,2.650000,AH0,AH0,a,1.0,6,1,1,-1,AH0,0,mfa_textgrid_phone
2.650000,2.710000,B,B,bag,1.0,7,1,1,-1,B,0,mfa_textgrid_phone
2.710000,2.910000,AE1,AE1,bag,1.0,7,1,1,-1,AE1,1,mfa_textgrid_phone
2.910000,3.030000,G,G,bag,1.0,7,1,1,-1,G,2,mfa_textgrid_phone
