ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,05_Ay,i,0,0,0.0930201,0.519866,0.48,0.559732,0.84,0.0798658,0.09,1
1,1,12_Ww-Oo-,won't,1,0,0.198406,0.625252,0.588339,0.662164,1,0.0652517,0.09,1
2,2,09_Oh,won't,1,0,0.299916,0.726762,0.666779,0.786745,0.82,0.0867617,0.09,1
3,3,06_Eh,give,2,0,0.530621,0.957466,0.897483,1.01745,0.74,0.0774662,0.09,1
4,4,20_FV,give,2,0,0.541002,0.967848,0.940163,0.995533,1,0.0878479,0.09,1
5,5,11_Oo,you,3,0,0.756711,1.18356,1.1005,1.26661,1,0.0635569,0.09,1
6,6,07_Aa,a,4,0,0.954564,1.38141,1.35317,1.40965,0.86,0.0614095,0.09,1
7,7,20_FV,free,5,0,1.05201,1.47886,1.45117,1.50654,1,0.0788591,0.09,1
8,8,03_Ee,free,5,0,1.15814,1.58498,1.525,1.64497,0.86,0.0649835,0.09,1
9,9,07_Aa,sandwich,6,0,1.31649,1.74334,1.69895,1.78773,0.86,0.0633392,0.09,1
10,10,07_Aa,sandwich,6,0,1.45307,1.88334,1.79584,1.97084,0.86,0.0833393,0.09,1.10197
11,11,14_ChJjSh,sandwich,6,0,1.53672,2.02334,1.97819,2.06849,0.730016,0.0633396,0.09,1.10197
12,12,22_MBP,matthew,7,1,2.05382,2.38143,2.33,2.43286,1,0.0614321,0.09,1.40739
13,13,24_Tongue_Th,matthew,7,1,2.19086,2.52143,2.46902,2.57384,0.42,0.0814323,0.09,1.43421
14,14,12_Ww-Oo-,matthew,7,1,2.2609,2.65647,2.57688,2.73607,1,0.0614326,0.09,1.45209
15,15,22_MBP,but,8,2,2.77139,2.98253,2.95503,3.01003,1,0.0625272,0.09,1.14645
16,16,18_Uh,but,8,2,2.85112,3.10895,3.07657,3.14132,0.22,0.068949,0.09,1.14645
17,17,04_Ih,i'll,9,2,3.0547,3.38902,3.32025,3.45779,0.38,0.0690207,0.09,1.14645
18,18,22_MBP,make,10,2,3.17466,3.53823,3.50649,3.56997,1,0.058228,0.09,1.14645
19,19,07_Aa,make,10,2,3.2854,3.57698,3.50822,3.64575,0.86,-0.809891,0.15,1.14645
20,20,06_Eh,sure,11,2,3.51611,3.80412,3.73536,3.87289,0.74,-0.582752,0.15,1.14645
21,21,11_Oo,to,12,2,3.71599,4.03328,3.9971,4.06946,0.94,-0.353596,0.15,1.14645
22,22,14_ChJjSh,check,13,2,3.80679,4.13738,4.10564,4.16912,0.714243,-0.249492,0.15,1.14645
23,23,06_Eh,check,13,2,3.91292,4.25905,4.19028,4.32782,0.74,-0.127825,0.15,1.14645
24,24,24_Tongue_Th,the,14,2,4.03473,4.3987,4.3712,4.4262,0.42,0.0118265,0.15,1.14645
25,25,06_Eh,the,14,2,4.1128,4.48821,4.45393,4.52248,0.74,0.101331,0.15,1.14645
26,26,22_MBP,bathroom,15,2,4.21007,4.59972,4.55274,4.64669,1,0.212841,0.15,1.14645
27,27,24_Tongue_Th,bathroom,15,2,4.28262,4.6829,4.63593,4.72987,0.42,0.296024,0.15,1.14645
28,28,11_Oo,bathroom,15,2,4.37396,4.78761,4.70011,4.87511,0.94,0.400737,0.15,1.14645
29,29,22_MBP,bathroom,15,2,4.49005,4.9207,4.87373,4.96768,1,0.533829,0.15,1.14645
30,30,04_Ih,right,16,2,4.65117,5.10542,5.03666,5.17419,0.38,0.71855,0.15,1.14645
31,31,07_Aa,now,17,2,4.88188,5.33687,5.30937,5.36438,0.86,0.95,0.15,1.14645
32,32,11_Oo,now,17,2,4.91879,5.34979,5.29161,5.40798,0.94,0.962919,0.15,1.14645
