EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,he,0,0,0.0188791,0.0495575,0.123585,0.74,SimpleBudgetV1
1,07_Aa,AAA,ran,1,0,0.0778761,0.108555,0.336663,0.94,SimpleBudgetV1
2,07_Aa,AAA,a,2,0,0.13541,0.149852,0.515137,0.86,SimpleBudgetV1
3,22_MBP,MBP,bodega,3,0,0.156602,0.179823,0.607528,1,SimpleBudgetV1
4,09_Oh,OOO,bodega,3,0,0.175953,0.203044,0.684406,0.82,SimpleBudgetV1
5,05_Ay,EEE,bodega,3,0,0.205947,0.227233,0.782251,0.84,SimpleBudgetV1
6,07_Aa,AAA,bodega,3,0,0.225298,0.254324,0.866119,0.86,SimpleBudgetV1
7,11_Oo,OOO,too,4,0,0.275493,0.291634,1.02414,1,SimpleBudgetV1
8,07_Aa,AAA,taught,5,1,0.351032,0.381711,1.32321,0.86,SimpleBudgetV1
9,22_MBP,MBP,me,6,1,0.390301,0.400496,1.42805,1,SimpleBudgetV1
10,06_Eh,EEE,me,6,1,0.408566,0.423009,1.50169,0.74,SimpleBudgetV1
11,07_Aa,AAA,how,7,1,0.462847,0.472847,1.68971,0.86,SimpleBudgetV1
12,11_Oo,OOO,how,7,1,0.464307,0.490265,1.7238,0.94,SimpleBudgetV1
13,11_Oo,OOO,to,8,1,0.510891,0.527032,1.87432,1,SimpleBudgetV1
14,07_Aa,AAA,handle,9,1,0.560024,0.600519,2.09575,0.94,SimpleBudgetV1
15,06_Eh,EEE,customers,10,1,0.618289,0.6459,2.28292,0.74,SimpleBudgetV1
16,14_ChJjSh,FVS,customers,10,1,0.658643,0.682006,2.42099,0.661,SimpleBudgetV1
17,06_Eh,EEE,customers,10,1,0.646962,0.702183,2.43633,0.74,SimpleBudgetV1
18,22_MBP,MBP,customers,10,1,0.665133,0.690619,2.44826,1,SimpleBudgetV1
19,07_Aa,AAA,and,11,1,0.73659,0.751032,2.6864,0.86,SimpleBudgetV1
20,03_Ee,EEE,keep,12,1,0.780531,0.811209,2.87442,0.86,SimpleBudgetV1
21,22_MBP,MBP,keep,12,1,0.806195,0.820354,2.93728,1,SimpleBudgetV1
22,24_Tongue_Th,FVS,the,13,1,0.822021,0.832021,2.98693,0.42,SimpleBudgetV1
23,06_Eh,EEE,the,13,1,0.839339,0.854631,3.05903,0.74,SimpleBudgetV1
24,22_MBP,MBP,place,14,1,0.861947,0.876106,3.13864,1,SimpleBudgetV1
25,07_Aa,AAA,place,14,1,0.882006,0.912684,3.24091,0.86,SimpleBudgetV1
26,18_Uh,AAA,running,15,1,0.927909,0.949714,3.39068,0.68,SimpleBudgetV1
27,04_Ih,EEE,running,15,1,0.947044,0.98754,3.49354,0.362365,SimpleBudgetV1
