ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,he,0,0,0.123585,0.5354,0.48,0.5908,0.74,0.0554003,0.09,1
1,1,07_Aa,ran,1,0,0.336663,0.748478,0.693078,0.803878,0.94,0.068478,0.09,1
2,2,07_Aa,a,2,0,0.515137,0.926952,0.899452,0.954452,0.86,0.086952,0.09,1
3,3,22_MBP,bodega,3,0,0.607528,1.01934,0.977409,1.06128,1,0.0593425,0.09,1
4,4,09_Oh,bodega,3,0,0.684406,1.09622,1.0473,1.14514,0.82,0.0562211,0.09,1
5,5,05_Ay,bodega,3,0,0.782251,1.19407,1.15563,1.23251,0.84,0.0740665,0.09,1
6,6,07_Aa,bodega,3,0,0.866119,1.27793,1.22552,1.33035,0.86,0.077934,0.09,1
7,7,11_Oo,too,4,0,1.02414,1.43595,1.4068,1.4651,1,0.0759528,0.09,1
8,8,07_Aa,taught,5,1,1.62321,2.09639,2.03167,2.16111,0.86,0.056391,0.09,1.16815
9,9,22_MBP,me,6,1,1.72805,2.23255,2.20505,2.26005,1,0.0725532,0.09,1.16815
10,10,06_Eh,me,6,1,1.80169,2.32771,2.29724,2.35817,0.74,0.087709,0.09,1.16815
11,11,07_Aa,how,7,1,1.98971,2.57931,2.55181,2.60681,0.86,0.0593112,0.09,1.16815
12,12,11_Oo,how,7,1,2.0238,2.6237,2.56894,2.67846,0.94,0.0637023,0.09,1.16815
13,13,11_Oo,to,8,1,2.17432,2.82236,2.78831,2.85641,1,0.0623639,0.09,1.16815
14,14,07_Aa,handle,9,1,2.39575,3.10158,3.01615,3.187,0.94,0.0615778,0.09,1.16815
15,15,06_Eh,customers,10,1,2.58292,3.35903,3.30079,3.41728,0.74,0.0790341,0.09,1.16815
16,16,14_ChJjSh,customers,10,1,2.72099,3.49903,3.44975,3.54832,0.661,0.0590343,0.09,1.16815
17,17,06_Eh,customers,10,1,2.73633,3.54501,3.45751,3.63251,0.74,0.0650108,0.09,1.16815
18,18,22_MBP,customers,10,1,2.74826,3.55895,3.50518,3.61271,1,0.0789497,0.09,1.16815
19,19,07_Aa,and,11,1,2.9864,3.83713,3.80666,3.86759,0.86,0.0771289,0.09,1.16815
20,20,03_Ee,keep,12,1,3.17442,4.05676,3.99205,4.12148,0.86,0.0567648,0.09,1.16815
21,21,22_MBP,keep,12,1,3.23728,4.13019,4.10032,4.16006,1,0.0501924,0.09,1.16815
22,22,24_Tongue_Th,the,13,1,3.28693,4.18819,4.16069,4.21569,0.42,0.0681882,0.09,1.16815
23,23,06_Eh,the,13,1,3.35903,4.27242,4.24016,4.30467,0.74,-0.754459,0.15,1.16815
24,24,22_MBP,place,14,1,3.43864,4.36541,4.33554,4.39528,1,-0.661467,0.15,1.16815
25,25,07_Aa,place,14,1,3.54091,4.48488,4.42017,4.5496,0.86,-0.541992,0.15,1.16815
26,26,18_Uh,running,15,1,3.69068,4.65983,4.61383,4.70583,0.68,-0.367045,0.15,1.16815
27,27,04_Ih,running,15,1,3.79354,4.77999,4.69456,4.86541,0.362365,-0.246887,0.15,1.16815
