index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.274000,0.329000,0.384000,05_Ay,liberia,0,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
1,0.326500,0.379000,0.431500,22_MBP,liberia,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
2,0.401500,0.469000,0.536500,03_Ee,liberia,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,1.243800,1.311300,1.378800,03_Ee,interesting,1,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
4,2.431500,2.499000,2.566500,09_Oh,known,2,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
5,2.620000,2.670000,2.720000,20_FV,for,3,2,2,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
6,2.741500,2.809000,2.876500,09_Oh,for,3,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
7,2.931500,2.999000,3.066500,07_Aa,rubber,4,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
8,2.996500,3.049000,3.101500,22_MBP,rubber,4,2,2,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
9,3.121500,3.189000,3.256500,07_Aa,and,5,2,2,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
10,3.366500,3.434000,3.501500,07_Aa,coffee,6,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
11,3.435000,3.485000,3.535000,20_FV,coffee,6,2,2,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
12,3.576500,3.644000,3.711500,03_Ee,coffee,6,2,2,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
13,4.073800,4.141300,4.208800,12_Ww-Oo-,want,7,3,3,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
14,4.123800,4.191300,4.258801,07_Aa,want,7,3,3,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
15,4.331500,4.399000,4.466500,07_Aa,some,8,3,3,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
16,4.396500,4.449000,4.501500,22_MBP,some,8,3,3,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
17,4.459500,4.507000,4.554500,14_ChJjSh,chips,9,3,3,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
18,4.556500,4.624000,4.691500,03_Ee,chips,9,3,3,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
19,4.642500,4.695000,4.747500,22_MBP,chips,9,3,3,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
