ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,14_ChJjSh,jakarta's,0,0,0.0729269,0.432816,0.35,0.515632,0.9,0.072816,0.09,1.1356
1,1,07_Aa,jakarta's,0,0,0.35248,0.572816,0.485316,0.660316,0.94,0.052816,0.09,1.1356
2,2,07_Aa,jakarta's,0,0,0.498334,0.712816,0.625316,0.800316,0.86,0.0728159,0.09,1.1356
3,3,04_Ih,city,1,0,0.774849,1.12933,1.05848,1.20018,0.681653,0.0868262,0.09,1.1356
4,4,03_Ee,city,1,0,0.86621,1.26933,1.18183,1.35683,0.86,0.0693306,0.09,1.1356
5,5,03_Ee,city,1,0,0.997681,1.40933,1.32835,1.49031,0.94,0.0893307,0.09,1.1356
6,6,06_Eh,center,2,0,1.16481,1.67275,1.6019,1.74361,0.82,0.0727547,0.09,1.1356
7,7,06_Eh,center,2,0,1.31187,1.81275,1.72525,1.90025,0.74,0.0527549,0.09,1.1356
8,8,04_Ih,is,3,0,1.64005,2.21244,2.16551,2.25937,0.54,0.0524387,0.09,1.1356
9,9,09_Oh,so,4,0,1.88314,2.48849,2.44156,2.53542,0.82,0.0884922,0.09,1.1356
10,10,06_Eh,dense,5,0,2.18106,2.92641,2.83891,3.01391,0.74,0.0724285,0.09,1.22159
11,11,04_Ih,it,6,1,2.94954,3.16791,3.12659,3.20924,0.54,0.0879154,0.09,1
12,12,07_Aa,has,7,1,3.19263,3.32005,3.27873,3.36138,0.86,-0.66682,0.15,1
13,13,04_Ih,its,8,1,3.49055,3.61797,3.53047,3.70547,0.64,-0.368901,0.15,1
14,14,09_Oh,own,9,1,3.82818,3.9556,3.8681,4.0431,0.82,-0.0312755,0.15,1
15,15,22_MBP,microclimate,10,1,4.04156,4.16898,4.08309,4.25487,1,0.182104,0.15,1
16,16,07_Aa,microclimate,10,1,4.38512,4.30898,4.22148,4.39648,0.86,0.322104,0.15,1
17,17,22_MBP,microclimate,10,1,4.47698,4.44898,4.36309,4.53487,1,0.462103,0.15,1
