ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,brazil,0,0,0.0556796,0.509065,0.43,0.58813,1,0.069065,0.09,1.42
1,1,07_Aa,brazil,0,0,0.293583,0.649065,0.561565,0.736565,0.86,0.089065,0.09,1.42
2,2,04_Ih,brazil,0,0,0.379633,0.789065,0.701565,0.876565,0.72,0.0690649,0.09,1.42
3,3,04_Ih,is,1,0,0.666314,1.21575,1.1491,1.2824,0.38,0.0561516,0.09,1.42
4,4,24_Tongue_Th,the,2,0,0.823689,1.51312,1.46632,1.55992,0.42,0.059219,0.09,1.42
5,5,06_Eh,the,2,0,0.953455,1.65312,1.58255,1.72369,0.74,0.0531214,0.09,1.42
6,6,09_Oh,only,3,0,1.12164,1.96131,1.87381,2.04881,0.9,0.0627352,0.09,1.42
7,7,03_Ee,only,3,0,1.35195,2.10131,2.01381,2.18881,0.86,0.0613108,0.09,1.42
8,8,03_Ee,only,3,0,1.50128,2.24131,2.15381,2.32881,0.94,0.081311,0.09,1.42
9,9,09_Oh,country,4,0,1.70917,2.5892,2.5017,2.6767,0.9,0.0765214,0.09,1.42
10,10,09_Oh,country,4,0,1.85813,2.7292,2.6417,2.8167,0.82,0.0892057,0.09,1.42
11,11,03_Ee,country,4,0,2.03023,2.8692,2.7817,2.9567,0.94,0.069206,0.09,1.42
12,12,04_Ih,in,5,0,2.23086,3.20984,3.14319,3.27648,0.38,0.0541019,0.09,1.42
13,13,24_Tongue_Th,the,6,0,2.38824,3.24918,3.22168,3.27668,0.42,-0.190819,0.09,0.82
14,14,06_Eh,the,6,0,2.518,3.28918,3.24843,3.32993,0.74,-0.150819,0.09,0.82
15,15,22_MBP,americas,7,0,2.77535,3.35352,3.27352,3.43351,1,-0.0864828,0.09,0.82
16,16,14_ChJjSh,americas,7,0,3.06192,3.39352,3.32019,3.46684,0.703,-0.0464828,0.09,0.82
17,17,07_Aa,americas,7,0,3.09443,3.4049,3.3174,3.4924,0.86,-0.0351017,0.09,0.82
18,18,07_Aa,americas,7,0,3.28954,3.4449,3.3574,3.5324,0.94,0.00489831,0.09,0.82
19,19,12_Ww-Oo-,with,8,0,3.48956,3.4949,3.44459,3.54521,1,0.0549026,0.09,0.82
20,20,04_Ih,with,8,0,3.65828,3.5349,3.45315,3.61666,0.22,0.0549026,0.09,0.82
21,21,24_Tongue_Th,with,8,0,3.67554,3.5449,3.50717,3.58263,0.42,0.0649025,0.09,0.82
22,22,07_Aa,a,9,0,3.97948,3.69317,3.65468,3.73166,0.86,0.0531743,0.09,0.82
23,23,07_Aa,tropical,10,0,4.21968,3.89014,3.81656,3.96372,0.86,0.0501423,0.09,0.82
24,24,09_Oh,tropical,10,0,4.31114,3.96513,3.88589,4.04437,0.82,0.0851369,0.09,0.82
25,25,22_MBP,tropical,10,0,4.39742,4.03588,3.96796,4.1038,1,0.0758865,0.09,0.82
26,26,24_Tongue_Th,tropical,10,0,4.45436,4.08258,4.02032,4.14484,0.42,0.0825818,0.09,0.82
27,27,07_Aa,tropical,10,0,4.49578,4.11654,4.02904,4.20404,0.86,0.0765409,0.09,0.82
28,28,07_Aa,tropical,10,0,4.65626,4.24813,4.16063,4.33563,0.94,-0.618742,0.15,0.82
29,29,05_Ay,rainforest,11,0,4.90992,4.45614,4.38256,4.52972,0.92,-0.410738,0.15,0.82
30,30,20_FV,rainforest,11,0,5.09629,4.59614,4.52822,4.66406,1,-0.270738,0.15,0.82
31,31,14_ChJjSh,rainforest,11,0,5.15841,4.6599,4.59764,4.72216,0.661,-0.206977,0.15,0.82
32,32,05_Ay,rainforest,11,0,5.18602,4.68254,4.59504,4.77004,0.84,-0.184338,0.15,0.82
33,33,06_Eh,rainforest,11,0,5.30336,4.77876,4.69126,4.86626,0.74,-0.0881181,0.15,0.82
34,34,24_Tongue_Th,the,12,1,6.02825,5.37316,5.34566,5.40066,0.42,0.506286,0.15,0.82
35,35,06_Eh,the,12,1,6.15801,5.47957,5.43882,5.52032,0.74,0.612694,0.15,0.82
36,36,07_Aa,amazon,13,1,6.31534,5.60857,5.53638,5.68077,0.86,0.7417,0.15,0.82
37,37,22_MBP,amazon,13,1,6.42015,5.69452,5.63264,5.75641,1,0.827648,0.15,0.82
38,38,07_Aa,amazon,13,1,6.62768,5.81688,5.72938,5.90438,0.86,0.95,0.15,0.82
39,39,07_Aa,amazon,13,1,6.77862,5.85688,5.77952,5.93423,0.86,0.99,0.15,0.82
