ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,20_FV,flavored,0,0,0.0432216,0.143222,0.1,0.186443,1,0.103222,0.12,1
1,1,07_Aa,flavored,0,0,0.112556,0.212556,0.162131,0.262982,0.86,0.0925563,0.12,1
2,2,07_Aa,flavored,0,0,0.208905,0.308905,0.221405,0.396405,0.86,0.108905,0.12,1
3,3,06_Eh,flavored,0,0,0.292646,0.392646,0.335018,0.450275,0.74,0.112646,0.12,1
4,4,14_ChJjSh,chips,1,0,0.384192,0.484192,0.456692,0.511692,0.711479,0.0841923,0.12,1
5,5,04_Ih,chips,1,0,0.476238,0.576238,0.524212,0.628264,0.22,0.0962384,0.12,1
6,6,22_MBP,chips,1,0,0.50025,0.60025,0.57275,0.62775,1,0.0802504,0.12,1
7,7,04_Ih,it,2,0,0.643842,0.743842,0.716342,0.771342,0.38,0.103842,0.12,1
8,8,04_Ih,is,3,0,0.787914,0.887914,0.860414,0.915414,0.22,0.0879142,0.12,1
9,9,24_Tongue_Th,then,4,0,0.872437,0.972437,0.944937,0.999937,0.42,0.0924364,0.12,1
10,10,06_Eh,then,4,0,0.964483,1.11244,1.05372,1.17116,0.74,0.112436,0.12,1.12867
11,11,06_Eh,let's,5,1,1.57464,1.61824,1.56622,1.67027,0.74,0.098243,0.12,1
12,12,22_MBP,make,6,1,1.67869,1.72229,1.69479,1.74979,1,0.0822952,0.12,1
13,13,07_Aa,make,6,1,1.77474,1.81834,1.76632,1.87037,0.86,0.0983433,0.12,1
14,14,04_Ih,it,7,1,1.94234,1.98595,1.95845,2.01345,0.38,0.105947,0.12,1
15,15,22_MBP,spicy,8,1,2.08209,2.26588,2.23414,2.29761,1,0.105878,0.12,1.00129
16,16,03_Ee,spicy,8,1,2.15605,2.40483,2.33451,2.47516,0.86,0.0858786,0.12,1.02401
17,17,03_Ee,spicy,8,1,2.23265,2.54483,2.50909,2.58058,0.86,0.104836,0.12,1.04105
