EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,20_FV,FVS,flavored,0,0,0,0.0439471,0.0432216,1,SimpleBudgetV1
1,07_Aa,AAA,flavored,0,0,0.031587,0.0828586,0.112556,0.86,SimpleBudgetV1
2,07_Aa,AAA,flavored,0,0,0.0585961,0.153815,0.208905,0.86,SimpleBudgetV1
3,06_Eh,EEE,flavored,0,0,0.119481,0.178077,0.292646,0.74,SimpleBudgetV1
4,14_ChJjSh,FVS,chips,1,0,0.183113,0.207528,0.384192,0.711479,SimpleBudgetV1
5,04_Ih,EEE,chips,1,0,0.215666,0.268566,0.476238,0.22,SimpleBudgetV1
6,22_MBP,MBP,chips,1,0,0.242116,0.266531,0.50025,1,SimpleBudgetV1
7,04_Ih,EEE,it,2,0,0.314873,0.339776,0.643842,0.38,SimpleBudgetV1
8,04_Ih,EEE,is,3,0,0.388118,0.413021,0.787914,0.22,SimpleBudgetV1
9,24_Tongue_Th,FVS,then,4,0,0.431333,0.455748,0.872437,0.42,SimpleBudgetV1
10,06_Eh,EEE,then,4,0,0.463886,0.516785,0.964483,0.74,SimpleBudgetV1
11,06_Eh,EEE,let's,5,1,0.621567,0.674466,1.27464,0.74,SimpleBudgetV1
12,22_MBP,MBP,make,6,1,0.688708,0.713123,1.37869,1,SimpleBudgetV1
13,07_Aa,AAA,make,6,1,0.723296,0.776195,1.47474,0.86,SimpleBudgetV1
14,04_Ih,EEE,it,7,1,0.822503,0.847406,1.64234,0.38,SimpleBudgetV1
15,22_MBP,MBP,spicy,8,1,0.889888,0.922116,1.78209,1,SimpleBudgetV1
16,03_Ee,EEE,spicy,8,1,0.908688,0.978515,1.85605,0.86,SimpleBudgetV1
17,03_Ee,EEE,spicy,8,1,0.965086,1,1.93265,0.86,SimpleBudgetV1
