word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,it's,1,ham,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,ham,2,turkey,",",",",region_break,1,comma_with_lull,0.130000,0.130000,0.130000,0.130000,0,1
2,turkey,3,swiss,",",",",soft_pause,0,none,0.090000,0.090000,0.090000,0.090000,1,1
3,swiss,4,cheese,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,cheese,5,and,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,and,6,lettuce,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,lettuce,7,on,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,on,8,rye,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,rye,9,close,.,.,region_break,1,hard_punctuation_with_lull,0.320000,0.320000,0.320000,0.320000,1,2
9,close,10,enough,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,enough,11,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,to,12,roast,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,roast,13,beef,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
13,beef,14,right,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
