EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,18_Uh,AAA,ukraine,0,0,0,0.0286957,0.0269575,0.794995,SimpleBudgetV1
1,05_Ay,EEE,ukraine,0,0,0.0417391,0.109565,0.142139,0.84,SimpleBudgetV1
2,04_Ih,EEE,is,1,0,0.159605,0.183794,0.322599,0.246179,SimpleBudgetV1
3,12_Ww-Oo-,WUH,where,2,0,0.199605,0.231225,0.404733,1,SimpleBudgetV1
4,06_Eh,EEE,where,2,0,0.233202,0.284585,0.486423,0.74,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,3,0,0.303953,0.318182,0.58445,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,3,0,0.3317,0.357312,0.647276,0.74,SimpleBudgetV1
7,12_Ww-Oo-,WUH,world's,4,0,0.369565,0.401186,0.724064,1,SimpleBudgetV1
8,09_Oh,OOO,world's,4,0,0.403162,0.454545,0.805754,0.82,SimpleBudgetV1
9,20_FV,FVS,first,5,0,0.470356,0.494071,0.906009,1,SimpleBudgetV1
10,04_Ih,EEE,first,5,0,0.501976,0.55336,0.991411,0.29604,SimpleBudgetV1
11,18_Uh,AAA,nuclear,6,0,0.578859,0.615381,1.1219,0.68,SimpleBudgetV1
12,03_Ee,EEE,nuclear,6,0,0.610909,0.678735,1.21153,0.86,SimpleBudgetV1
13,03_Ee,EEE,reactor,7,0,0.718611,0.755133,1.38447,0.86,SimpleBudgetV1
14,03_Ee,EEE,reactor,7,0,0.741344,0.80917,1.45659,0.86,SimpleBudgetV1
15,10_Or,OOO,reactor,7,0,0.78122,0.822959,1.50701,0.72,SimpleBudgetV1
16,12_Ww-Oo-,WUH,was,8,0,0.828617,0.851383,1.57824,1,SimpleBudgetV1
17,07_Aa,AAA,was,8,0,0.859209,0.883399,1.63705,0.86,SimpleBudgetV1
18,22_MBP,MBP,built,9,0,0.899209,0.922925,1.71176,1,SimpleBudgetV1
19,11_Oo,OOO,built,9,0,0.932806,0.98419,1.80088,0.94,SimpleBudgetV1
