ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,18_Uh,ukraine,0,0,0.0269575,0.580462,0.55,0.610924,0.794995,0.100462,0.12,1.13
1,1,05_Ay,ukraine,0,0,0.142139,0.710618,0.638617,0.782619,0.84,0.110618,0.12,1.13
2,2,04_Ih,is,1,0,0.322599,0.914536,0.887036,0.942036,0.246179,0.114536,0.12,1.13
3,3,12_Ww-Oo-,where,2,0,0.404733,1.00735,0.973782,1.04092,1,0.0873486,0.12,1.13
4,4,06_Eh,where,2,0,0.486423,1.09966,1.04511,1.1542,0.74,0.0996575,0.12,1.13
5,5,24_Tongue_Th,the,3,0,0.58445,1.21043,1.18293,1.23793,0.42,0.0904284,0.12,1.13
6,6,06_Eh,the,3,0,0.647276,1.28142,1.25392,1.30892,0.74,0.0814224,0.12,1.13
7,7,12_Ww-Oo-,world's,4,0,0.724064,1.36819,1.33463,1.40176,1,0.0881929,0.12,1.13
8,8,09_Oh,world's,4,0,0.805754,1.4605,1.40596,1.51505,0.82,0.100502,0.12,1.13
9,9,20_FV,first,5,0,0.906009,1.57379,1.54629,1.60129,1,0.0937904,0.12,1.13
10,10,04_Ih,first,5,0,0.991411,1.67029,1.61575,1.72484,0.29604,0.110295,0.12,1.13
11,11,18_Uh,nuclear,6,0,1.1219,1.81775,1.77898,1.85652,0.68,0.0977498,0.12,1.13
12,12,03_Ee,nuclear,6,0,1.21153,1.91903,1.84702,1.99103,0.86,0.119026,0.12,1.13
13,13,03_Ee,reactor,7,0,1.38447,2.11446,2.07569,2.15323,0.86,0.114457,0.12,1.13
14,14,03_Ee,reactor,7,0,1.45659,2.25158,2.17515,2.328,0.86,0.0944574,0.12,1.19942
15,15,10_Or,reactor,7,0,1.50701,2.36699,2.31657,2.41741,0.72,0.101407,0.12,1.28595
16,16,12_Ww-Oo-,was,8,0,1.57824,2.57822,2.5485,2.60794,1,0.085984,0.12,1.38978
17,17,07_Aa,was,8,0,1.63705,2.70204,2.66967,2.7344,0.86,0.118221,0.12,1.42439
18,18,22_MBP,built,9,0,1.71176,2.95435,2.92086,2.98785,1,-0.792523,0.15,1.50339
19,19,11_Oo,built,9,0,1.80088,3.09435,3.02178,3.16692,0.94,-0.652523,0.15,1.50339
