word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,that's,1,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,a,2,unique,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,unique,3,name,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,name,4,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,for,5,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,a,6,unique,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,unique,7,pet,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,pet,8,what,!,!,region_break,1,hard_punctuation_with_lull,0.220000,0.220000,0.220000,0.220000,0,1
8,what,9,did,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,did,10,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,you,11,name,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,name,12,him,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
