start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.000000,0.040000,DH,that's,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.040000,0.150000,AE1,that's,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.150000,0.210000,T,that's,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.210000,0.260000,S,that's,1.0,0,0,3,0,-1,mfa_textgrid_phone
0.260000,0.310000,AH0,a,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.310000,0.440000,Y,unique,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.440000,0.510000,UW0,unique,1.0,2,0,1,0,-1,mfa_textgrid_phone
0.510000,0.570000,N,unique,1.0,2,0,2,0,-1,mfa_textgrid_phone
0.570000,0.670000,IY1,unique,1.0,2,0,3,0,-1,mfa_textgrid_phone
0.670000,0.750000,K,unique,1.0,2,0,4,0,-1,mfa_textgrid_phone
0.750000,0.810000,N,name,1.0,3,0,0,0,-1,mfa_textgrid_phone
0.810000,0.970000,EY1,name,1.0,3,0,1,0,-1,mfa_textgrid_phone
0.970000,1.010000,M,name,1.0,3,0,2,0,-1,mfa_textgrid_phone
1.010000,1.120000,F,for,1.0,4,0,0,0,-1,mfa_textgrid_phone
1.120000,1.150000,R,for,1.0,4,0,1,0,-1,mfa_textgrid_phone
1.150000,1.200000,ER0,for,1.0,4,0,2,0,-1,mfa_textgrid_phone
1.200000,1.250000,AH0,a,1.0,5,0,0,0,-1,mfa_textgrid_phone
1.250000,1.360000,Y,unique,1.0,6,0,0,0,-1,mfa_textgrid_phone
1.360000,1.400000,UW0,unique,1.0,6,0,1,0,-1,mfa_textgrid_phone
1.400000,1.440000,N,unique,1.0,6,0,2,0,-1,mfa_textgrid_phone
1.440000,1.550000,IY1,unique,1.0,6,0,3,0,-1,mfa_textgrid_phone
1.550000,1.650000,K,unique,1.0,6,0,4,0,-1,mfa_textgrid_phone
1.650000,1.710000,P,pet,1.0,7,0,0,0,-1,mfa_textgrid_phone
1.710000,1.840000,EH1,pet,1.0,7,0,1,0,-1,mfa_textgrid_phone
1.840000,1.960000,T,pet,1.0,7,0,2,0,-1,mfa_textgrid_phone
2.180000,2.210000,HH,what,1.0,8,1,0,1,-1,mfa_textgrid_phone
2.210000,2.320000,W,what,1.0,8,1,1,1,-1,mfa_textgrid_phone
2.320000,2.380000,AH1,what,1.0,8,1,2,1,-1,mfa_textgrid_phone
2.380000,2.420000,T,what,1.0,8,1,3,1,-1,mfa_textgrid_phone
2.420000,2.460000,D,did,1.0,9,1,0,1,-1,mfa_textgrid_phone
2.460000,2.510000,IH1,did,1.0,9,1,1,1,-1,mfa_textgrid_phone
2.510000,2.590000,D,did,1.0,9,1,2,1,-1,mfa_textgrid_phone
2.590000,2.640000,Y,you,1.0,10,1,0,1,-1,mfa_textgrid_phone
2.640000,2.680000,UW1,you,1.0,10,1,1,1,-1,mfa_textgrid_phone
2.680000,2.740000,N,name,1.0,11,1,0,1,-1,mfa_textgrid_phone
2.740000,2.880000,EY1,name,1.0,11,1,1,1,-1,mfa_textgrid_phone
2.880000,2.930000,M,name,1.0,11,1,2,1,-1,mfa_textgrid_phone
2.930000,2.980000,HH,him,1.0,12,1,0,1,-1,mfa_textgrid_phone
2.980000,3.070000,IH1,him,1.0,12,1,1,1,-1,mfa_textgrid_phone
3.070000,3.200000,M,him,1.0,12,1,2,1,-1,mfa_textgrid_phone
