EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,24_Tongue_Th,FVS,the,0,0,0.00267857,0.0133929,0.0213797,0.42,SimpleBudgetV1
1,06_Eh,EEE,the,0,0,0.0235714,0.0428571,0.0883694,0.74,SimpleBudgetV1
2,06_Eh,EEE,united,1,0,0.0596726,0.0913988,0.200969,0.74,SimpleBudgetV1
3,24_Tongue_Th,FVS,united,1,0,0.103601,0.130446,0.311352,0.42,SimpleBudgetV1
4,06_Eh,EEE,united,1,0,0.092619,0.156071,0.330831,0.74,SimpleBudgetV1
5,06_Eh,EEE,united,1,0,0.135327,0.171935,0.408748,0.74,SimpleBudgetV1
6,04_Ih,EEE,kingdom,2,0,0.182891,0.210391,0.52318,0.68,SimpleBudgetV1
7,04_Ih,EEE,kingdom,2,0,0.207024,0.258095,0.618744,0.22,SimpleBudgetV1
8,09_Oh,OOO,kingdom,2,0,0.237049,0.268478,0.672499,0.82,SimpleBudgetV1
9,22_MBP,MBP,kingdom,2,0,0.254167,0.277738,0.707588,1,SimpleBudgetV1
10,04_Ih,EEE,is,3,0,0.295774,0.313988,0.811161,0.22,SimpleBudgetV1
11,12_Ww-Oo-,WUH,where,4,0,0.325893,0.349702,0.898739,1,SimpleBudgetV1
12,06_Eh,EEE,where,4,0,0.35119,0.389881,0.985841,0.74,SimpleBudgetV1
13,24_Tongue_Th,FVS,the,5,0,0.404464,0.415179,1.09036,0.42,SimpleBudgetV1
14,06_Eh,EEE,the,5,0,0.425357,0.444643,1.15735,0.74,SimpleBudgetV1
15,20_FV,FVS,first,6,0,0.455357,0.473214,1.23527,1,SimpleBudgetV1
16,04_Ih,EEE,first,6,0,0.479167,0.517857,1.32633,0.349568,SimpleBudgetV1
17,06_Eh,EEE,red,7,0,0.553571,0.592262,1.52429,0.74,SimpleBudgetV1
18,06_Eh,EEE,telephone,8,0,0.610863,0.645684,1.67157,0.74,SimpleBudgetV1
19,22_MBP,MBP,telephone,8,0,0.655059,0.687202,1.7856,1,SimpleBudgetV1
20,24_Tongue_Th,FVS,telephone,8,0,0.659077,0.688542,1.79273,0.42,SimpleBudgetV1
21,06_Eh,EEE,telephone,8,0,0.647024,0.716667,1.81411,0.74,SimpleBudgetV1
22,09_Oh,OOO,telephone,8,0,0.679464,0.722321,1.86478,0.82,SimpleBudgetV1
23,22_MBP,MBP,box,9,0,0.736607,0.754464,1.98356,1,SimpleBudgetV1
24,09_Oh,OOO,box,9,0,0.761905,0.800595,2.07858,0.82,SimpleBudgetV1
25,12_Ww-Oo-,WUH,was,10,0,0.811429,0.828571,2.18168,1,SimpleBudgetV1
26,07_Aa,AAA,was,10,0,0.834464,0.852679,2.24439,0.86,SimpleBudgetV1
27,04_Ih,EEE,invented,11,0,0.872768,0.907589,2.36839,0.68,SimpleBudgetV1
28,20_FV,FVS,invented,11,0,0.891853,0.923996,2.41561,1,SimpleBudgetV1
29,24_Tongue_Th,FVS,invented,11,0,0.920982,0.950446,2.48955,0.42,SimpleBudgetV1
30,06_Eh,EEE,invented,11,0,0.908929,0.978571,2.51093,0.74,SimpleBudgetV1
31,06_Eh,EEE,invented,11,0,0.95346,0.996317,2.59377,0.74,SimpleBudgetV1
