EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,nigeria,0,0,0.00785441,0.0486973,0.0540371,0.86,SimpleBudgetV1
1,10_Or,OOO,nigeria,0,0,0.0596935,0.103678,0.156107,0.22,SimpleBudgetV1
2,07_Aa,AAA,nigeria,0,0,0.0502682,0.131954,0.17412,0.86,SimpleBudgetV1
3,07_Aa,AAA,nigeria,0,0,0.105249,0.152375,0.246169,0.86,SimpleBudgetV1
4,04_Ih,EEE,is,1,0,0.185364,0.208812,0.376649,0.22,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.229502,0.243295,0.451774,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.256398,0.281226,0.513719,0.74,SimpleBudgetV1
7,07_Aa,AAA,largest,3,0,0.304412,0.339814,0.61558,0.86,SimpleBudgetV1
8,07_Aa,AAA,largest,3,0,0.335479,0.401226,0.703947,0.86,SimpleBudgetV1
9,03_Ee,EEE,economy,4,0,0.430843,0.479655,0.870012,0.94,SimpleBudgetV1
10,03_Ee,EEE,economy,4,0,0.481533,0.579157,1.01353,0.86,SimpleBudgetV1
11,22_MBP,MBP,economy,4,0,0.546437,0.591494,1.08733,1,SimpleBudgetV1
12,03_Ee,EEE,economy,4,0,0.564138,0.624215,1.13551,0.86,SimpleBudgetV1
13,04_Ih,EEE,in,5,0,0.637471,0.660919,1.24066,0.22,SimpleBudgetV1
14,07_Aa,AAA,africa,6,0,0.669259,0.713244,1.32103,0.86,SimpleBudgetV1
15,20_FV,FVS,africa,6,0,0.698582,0.736283,1.37106,1,SimpleBudgetV1
16,10_Or,OOO,africa,6,0,0.737854,0.781839,1.45212,0.22,SimpleBudgetV1
17,07_Aa,AAA,africa,6,0,0.728429,0.810115,1.47013,0.86,SimpleBudgetV1
18,07_Aa,AAA,africa,6,0,0.78341,0.830536,1.54218,0.86,SimpleBudgetV1
19,22_MBP,MBP,by,7,0,0.83387,0.850421,1.6094,1,SimpleBudgetV1
20,03_Ee,EEE,by,7,0,0.863525,0.886973,1.67266,0.86,SimpleBudgetV1
21,06_Eh,EEE,gdp,8,0,0.934866,0.984674,1.83419,0.74,SimpleBudgetV1
22,22_MBP,MBP,gdp,8,0,0.972541,0.99553,1.88056,1,SimpleBudgetV1
