ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,nicaragua,0,0,0.132461,0.576998,0.489498,0.664498,0.94,0.056998,0.09,1.32751
1,1,10_Or,nicaragua,0,0,0.382665,0.716998,0.629498,0.804498,0.326784,0.0769979,0.09,1.32751
2,2,07_Aa,nicaragua,0,0,0.426819,0.826152,0.738652,0.913652,0.86,0.0806122,0.09,1.32751
3,3,07_Aa,nicaragua,0,0,0.603434,0.966152,0.878652,1.05365,0.94,0.0861515,0.09,1.32751
4,4,07_Aa,has,1,0,0.880852,1.38357,1.32717,1.43997,0.86,0.0744275,0.09,1.32751
5,5,24_Tongue_Th,the,2,0,1.02331,1.66603,1.63285,1.69921,0.42,0.072685,0.09,1.32751
6,6,06_Eh,the,2,0,1.14078,1.80603,1.74631,1.86575,0.74,0.0860288,0.09,1.32751
7,7,07_Aa,largest,3,0,1.33393,2.13919,2.05403,2.22434,0.94,0.0519638,0.09,1.32751
8,8,07_Aa,largest,3,0,1.5015,2.27919,2.19169,2.36669,0.94,0.0791869,0.09,1.32751
9,9,20_FV,freshwater,4,0,1.76892,2.68661,2.59911,2.77411,1,0.0694187,0.09,1.32751
10,10,14_ChJjSh,freshwater,4,0,1.91888,2.82661,2.73911,2.91411,0.795911,0.0666089,0.09,1.32751
11,11,07_Aa,freshwater,4,0,2.05634,2.96661,2.87911,3.05411,0.94,0.0866091,0.09,1.32751
12,12,06_Eh,freshwater,4,0,2.22504,3.10661,3.01911,3.19411,0.88,0.0666094,0.09,1.32751
13,13,07_Aa,lake,5,0,2.52009,3.63829,3.55079,3.72579,0.94,-0.428583,0.15,1.32751
14,14,04_Ih,in,6,0,2.81084,4.06904,4.01264,4.12544,0.54,0.0656953,0.15,1.32751
15,15,06_Eh,central,7,0,3.014,4.40226,4.3171,4.48742,0.84,0.335385,0.15,1.32751
16,16,07_Aa,central,7,0,3.18157,4.54226,4.45476,4.62976,0.94,0.475385,0.15,1.32751
17,17,07_Aa,america,8,0,3.42844,4.92913,4.84163,5.01663,0.86,0.88556,0.15,1.32751
18,18,22_MBP,america,8,0,3.5198,5.01688,4.92938,5.10438,1,0.95,0.15,1.32751
19,19,10_Or,america,8,0,3.72779,5.05688,4.96938,5.14438,0.317203,0.99,0.15,1.32751
20,20,07_Aa,america,8,0,3.76862,5.07116,4.98366,5.15866,0.86,1.00429,0.15,1.32751
21,21,07_Aa,america,8,0,3.9319,5.11116,5.02366,5.19866,0.94,1.04429,0.15,1.32751
