EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,slovakia,0,0,0.0071885,0.0445687,0.128488,0.86,SimpleBudgetV1
1,09_Oh,OOO,slovakia,0,0,0.0248003,0.0650559,0.223069,0.82,SimpleBudgetV1
2,20_FV,FVS,slovakia,0,0,0.045647,0.0801518,0.312297,1,SimpleBudgetV1
3,14_ChJjSh,FVS,slovakia,0,0,0.0618211,0.0934505,0.385464,0.762,SimpleBudgetV1
4,07_Aa,AAA,slovakia,0,0,0.0460064,0.120767,0.414017,0.86,SimpleBudgetV1
5,07_Aa,AAA,slovakia,0,0,0.102796,0.148802,0.624594,0.94,SimpleBudgetV1
6,04_Ih,EEE,is,1,0,0.167348,0.186901,0.879429,0.54,SimpleBudgetV1
7,12_Ww-Oo-,WUH,where,2,0,0.199681,0.22524,1.05487,1,SimpleBudgetV1
8,06_Eh,EEE,where,2,0,0.226837,0.268371,1.22936,0.74,SimpleBudgetV1
9,24_Tongue_Th,FVS,the,3,0,0.284026,0.295527,1.43875,0.42,SimpleBudgetV1
10,06_Eh,EEE,the,3,0,0.306454,0.327157,1.57295,0.74,SimpleBudgetV1
11,12_Ww-Oo-,WUH,world's,4,0,0.337061,0.36262,1.73697,1,SimpleBudgetV1
12,09_Oh,OOO,world's,4,0,0.364217,0.405751,1.91146,0.82,SimpleBudgetV1
13,09_Oh,OOO,longest,5,0,0.426362,0.455883,2.19019,0.9,SimpleBudgetV1
14,06_Eh,EEE,longest,5,0,0.452268,0.507093,2.38163,0.74,SimpleBudgetV1
15,09_Oh,OOO,underground,6,0,0.53115,0.56853,2.72997,0.9,SimpleBudgetV1
16,24_Tongue_Th,FVS,underground,6,0,0.582907,0.614537,2.97267,0.42,SimpleBudgetV1
17,09_Oh,OOO,underground,6,0,0.569968,0.644728,3.0155,0.82,SimpleBudgetV1
18,09_Oh,OOO,underground,6,0,0.620288,0.663419,3.18682,0.9,SimpleBudgetV1
19,04_Ih,EEE,river,7,0,0.684601,0.714121,3.47235,0.68,SimpleBudgetV1
20,20_FV,FVS,river,7,0,0.707796,0.733099,3.57704,1,SimpleBudgetV1
21,06_Eh,EEE,river,7,0,0.70147,0.756294,3.61892,0.74,SimpleBudgetV1
22,12_Ww-Oo-,WUH,was,8,0,0.772013,0.790415,3.87875,1,SimpleBudgetV1
23,07_Aa,AAA,was,8,0,0.796741,0.816294,4.00438,0.86,SimpleBudgetV1
24,06_Eh,EEE,discovered,9,0,0.839137,0.883163,4.27564,0.84,SimpleBudgetV1
25,14_ChJjSh,FVS,discovered,9,0,0.903482,0.940735,4.5783,0.682,SimpleBudgetV1
26,20_FV,FVS,discovered,9,0,0.903482,0.944121,4.5867,1,SimpleBudgetV1
27,06_Eh,EEE,discovered,9,0,0.884856,0.972907,4.61193,0.74,SimpleBudgetV1
28,06_Eh,EEE,discovered,9,0,0.947508,1,4.83472,0.88,SimpleBudgetV1
