ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,slovakia,0,0,0.128488,0.59154,0.50404,0.67904,0.86,0.0715396,0.09,1.4175
1,1,09_Oh,slovakia,0,0,0.223069,0.725609,0.638109,0.813109,0.82,0.0856087,0.09,1.4175
2,2,20_FV,slovakia,0,0,0.312297,0.852089,0.764589,0.939589,1,0.0520891,0.09,1.4175
3,3,14_ChJjSh,slovakia,0,0,0.385464,0.955803,0.868303,1.0433,0.762,0.075803,0.09,1.4175
4,4,07_Aa,slovakia,0,0,0.414017,0.996277,0.908777,1.08378,0.86,0.0762766,0.09,1.4175
5,5,07_Aa,slovakia,0,0,0.624594,1.13628,1.04878,1.22378,0.94,0.0562767,0.09,1.4175
6,6,04_Ih,is,1,0,0.879429,1.53111,1.46231,1.59992,0.54,0.0775051,0.09,1.4175
7,7,12_Ww-Oo-,where,2,0,1.05487,1.84655,1.75905,1.93405,1,0.0646876,0.09,1.4175
8,8,06_Eh,where,2,0,1.22936,1.98655,1.89905,2.07405,0.74,0.0665537,0.09,1.4175
9,9,24_Tongue_Th,the,3,0,1.43875,2.33594,2.29547,2.37641,0.42,0.0633614,0.09,1.4175
10,10,06_Eh,the,3,0,1.57295,2.47594,2.40309,2.54879,0.74,0.075942,0.09,1.4175
11,11,12_Ww-Oo-,world's,4,0,1.73697,2.77996,2.69246,2.86746,1,0.0884416,0.09,1.4175
12,12,09_Oh,world's,4,0,1.91146,2.91996,2.83246,3.00746,0.82,0.0799632,0.09,1.4175
13,13,09_Oh,longest,5,0,2.19019,3.33869,3.25119,3.42619,0.9,0.055064,0.09,1.4175
14,14,06_Eh,longest,5,0,2.38163,3.47869,3.39119,3.56619,0.74,0.0386944,0.09,1.4175
15,15,09_Oh,underground,6,0,2.72997,4.11247,4.02497,4.19997,0.9,-0.194404,0.15,1.4175
16,16,24_Tongue_Th,underground,6,0,2.97267,4.25247,4.16497,4.33997,0.42,-0.0544038,0.15,1.4175
17,17,09_Oh,underground,6,0,3.0155,4.3603,4.2728,4.4478,0.82,0.0713072,0.15,1.4175
18,18,09_Oh,underground,6,0,3.18682,4.5003,4.4128,4.5878,0.9,0.211307,0.15,1.4175
19,19,04_Ih,river,7,0,3.47235,4.92583,4.83833,5.01333,0.68,0.756044,0.15,1.4175
20,20,20_FV,river,7,0,3.57704,5.06583,4.97833,5.15333,1,0.896044,0.15,1.4175
21,21,06_Eh,river,7,0,3.61892,5.17271,5.08521,5.26021,0.74,0.95,0.15,1.4175
22,22,12_Ww-Oo-,was,8,0,3.87875,5.32183,5.25707,5.38659,1,1.01496,0.15,1.4175
23,23,07_Aa,was,8,0,4.00438,5.36183,5.29303,5.43064,0.86,1.05496,0.15,1.4175
24,24,06_Eh,discovered,9,0,4.27564,5.42965,5.34215,5.51715,0.84,1.12277,0.15,1.4175
25,25,14_ChJjSh,discovered,9,0,4.5783,5.46965,5.38215,5.55715,0.682,1.16277,0.15,1.4175
26,26,20_FV,discovered,9,0,4.5867,5.47965,5.39215,5.56715,1,1.17277,0.15,1.4175
27,27,06_Eh,discovered,9,0,4.61193,5.48965,5.40215,5.57715,0.74,1.18277,0.15,1.4175
28,28,06_Eh,discovered,9,0,4.83472,5.52965,5.44215,5.61715,0.88,1.22277,0.15,1.4175
