word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,speak,1,naturally,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,naturally,2,keep,",",",",region_break,1,comma_with_lull,0.210000,0.210000,0.210000,0.210000,0,1
2,keep,3,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,a,4,steady,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,steady,5,pace,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,pace,6,and,",",",",region_break,1,comma_with_lull,0.240000,0.240000,0.240000,0.240000,1,2
6,and,7,finish,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,finish,8,each,,,none,0,none,0.030000,0.030000,0.000000,0.030000,2,2
8,each,9,sentence,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,sentence,10,completely,,,none,0,none,0.060000,0.060000,0.060000,0.060000,2,2
