word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,ham,1,lettuce,",",",",region_break,1,comma_with_lull,0.400000,0.400000,0.400000,0.400000,0,1
1,lettuce,2,tomato,",",",",region_break,1,comma_with_lull,0.430000,0.430000,0.430000,0.430000,1,2
2,tomato,3,mayo,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
3,mayo,4,want,.,.,region_break,1,hard_punctuation_with_lull,0.590000,0.590000,0.590000,0.590000,2,3
4,want,5,me,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
5,me,6,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
6,to,7,make,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
7,make,8,one,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
8,one,9,up,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
9,up,10,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
10,for,11,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
