start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.170000,0.290000,HH,ham,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.290000,0.560000,AE1,ham,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.560000,0.750000,M,ham,1.0,0,0,2,0,-1,mfa_textgrid_phone
1.140000,1.360000,L,lettuce,1.0,1,1,0,1,-1,mfa_textgrid_phone
1.360000,1.470000,EH1,lettuce,1.0,1,1,1,1,-1,mfa_textgrid_phone
1.470000,1.500000,T,lettuce,1.0,1,1,2,1,-1,mfa_textgrid_phone
1.500000,1.590000,AH0,lettuce,1.0,1,1,3,1,-1,mfa_textgrid_phone
1.590000,1.890000,S,lettuce,1.0,1,1,4,1,-1,mfa_textgrid_phone
2.320000,2.380000,T,tomato,1.0,2,2,0,2,-1,mfa_textgrid_phone
2.380000,2.420000,AH0,tomato,1.0,2,2,1,2,-1,mfa_textgrid_phone
2.420000,2.540000,M,tomato,1.0,2,2,2,2,-1,mfa_textgrid_phone
2.540000,2.670000,EY1,tomato,1.0,2,2,3,2,-1,mfa_textgrid_phone
2.670000,2.710000,T,tomato,1.0,2,2,4,2,-1,mfa_textgrid_phone
2.710000,2.850000,OW2,tomato,1.0,2,2,5,2,-1,mfa_textgrid_phone
2.850000,2.990000,M,mayo,1.0,3,2,0,2,-1,mfa_textgrid_phone
2.990000,3.210000,EY1,mayo,1.0,3,2,1,2,-1,mfa_textgrid_phone
3.210000,3.400000,OW0,mayo,1.0,3,2,2,2,-1,mfa_textgrid_phone
3.990000,4.100000,W,want,1.0,4,3,0,3,-1,mfa_textgrid_phone
4.100000,4.150000,AA1,want,1.0,4,3,1,3,-1,mfa_textgrid_phone
4.150000,4.180000,N,want,1.0,4,3,2,3,-1,mfa_textgrid_phone
4.180000,4.210000,T,want,1.0,4,3,3,3,-1,mfa_textgrid_phone
4.210000,4.240000,M,me,1.0,5,3,0,3,-1,mfa_textgrid_phone
4.240000,4.270000,IY1,me,1.0,5,3,1,3,-1,mfa_textgrid_phone
4.270000,4.300000,T,to,1.0,6,3,0,3,-1,mfa_textgrid_phone
4.300000,4.340000,AH0,to,1.0,6,3,1,3,-1,mfa_textgrid_phone
4.340000,4.400000,M,make,1.0,7,3,0,3,-1,mfa_textgrid_phone
4.400000,4.490000,EY1,make,1.0,7,3,1,3,-1,mfa_textgrid_phone
4.490000,4.550000,K,make,1.0,7,3,2,3,-1,mfa_textgrid_phone
4.550000,4.610000,W,one,1.0,8,3,0,3,-1,mfa_textgrid_phone
4.610000,4.670000,AH1,one,1.0,8,3,1,3,-1,mfa_textgrid_phone
4.670000,4.710000,N,one,1.0,8,3,2,3,-1,mfa_textgrid_phone
4.710000,4.790000,AH1,up,1.0,9,3,0,3,-1,mfa_textgrid_phone
4.790000,4.860000,P,up,1.0,9,3,1,3,-1,mfa_textgrid_phone
4.860000,4.920000,F,for,1.0,10,3,0,3,-1,mfa_textgrid_phone
4.920000,4.960000,ER0,for,1.0,10,3,1,3,-1,mfa_textgrid_phone
4.960000,5.090000,Y,you,1.0,11,3,0,3,-1,mfa_textgrid_phone
5.090000,5.230000,UW1,you,1.0,11,3,1,3,-1,mfa_textgrid_phone
