index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.259200,0.326700,0.394200,09_Oh,australia,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
1,0.576500,0.644000,0.711500,06_Eh,australia,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
2,1.036500,1.104000,1.171500,07_Aa,has,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
3,1.226500,1.294000,1.361500,07_Aa,the,2,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,1.401500,1.469000,1.536500,09_Oh,longest,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
5,1.821500,1.889000,1.956500,09_Oh,coastline,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
6,2.074000,2.129000,2.184000,05_Ay,coastline,4,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,2.236500,2.304000,2.371500,07_Aa,of,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
8,2.335000,2.385000,2.435000,20_FV,of,5,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
9,2.401500,2.469000,2.536500,06_Eh,any,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
10,2.551500,2.619000,2.686500,03_Ee,any,6,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
11,2.651500,2.719000,2.786500,07_Aa,country,7,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
12,2.861500,2.929000,2.996500,03_Ee,country,7,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
13,2.911500,2.979000,3.046500,03_Ee,in,8,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
14,3.081500,3.149000,3.216500,07_Aa,the,9,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
15,3.131500,3.199000,3.266500,12_Ww-Oo-,world,10,0,0,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
16,3.181500,3.249000,3.316500,06_Eh,world,10,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
