start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.160000,0.320000,EY1,EY1,ancient,1.0,0,0,0,-1,EY1,0,mfa_textgrid_phone
0.320000,0.360000,N,N,ancient,1.0,0,0,0,-1,N,1,mfa_textgrid_phone
0.360000,0.480000,SH,SH,ancient,1.0,0,0,0,-1,SH,2,mfa_textgrid_phone
0.480000,0.540000,AH0,AH0,ancient,1.0,0,0,0,-1,AH0,3,mfa_textgrid_phone
0.540000,0.580000,N,N,ancient,1.0,0,0,0,-1,N,4,mfa_textgrid_phone
0.580000,0.630000,T,T,ancient,1.0,0,0,0,-1,T,5,mfa_textgrid_phone
0.670000,0.850000,IY1,IY1,egypt,1.0,1,0,0,-1,IY1,0,mfa_textgrid_phone
0.850000,0.960000,JH,JH,egypt,1.0,1,0,0,-1,JH,1,mfa_textgrid_phone
0.960000,1.050000,IH0,IH0,egypt,1.0,1,0,0,-1,IH0,2,mfa_textgrid_phone
1.050000,1.090000,P,P,egypt,1.0,1,0,0,-1,P,3,mfa_textgrid_phone
1.090000,1.180000,T,T,egypt,1.0,1,0,0,-1,T,4,mfa_textgrid_phone
1.270000,1.390000,R,R,renaissance,1.0,2,0,0,-1,R,0,mfa_textgrid_phone
1.390000,1.450000,EH2,EH2,renaissance,1.0,2,0,0,-1,EH2,1,mfa_textgrid_phone
1.450000,1.490000,N,N,renaissance,1.0,2,0,0,-1,N,2,mfa_textgrid_phone
1.490000,1.540000,AH0,AH0,renaissance,1.0,2,0,0,-1,AH0,3,mfa_textgrid_phone
1.540000,1.650000,S,S,renaissance,1.0,2,0,0,-1,S,4,mfa_textgrid_phone
1.650000,1.820000,AA1,AA1,renaissance,1.0,2,0,0,-1,AA1,5,mfa_textgrid_phone
1.820000,1.870000,N,N,renaissance,1.0,2,0,0,-1,N,6,mfa_textgrid_phone
1.870000,2.070000,S,S,renaissance,1.0,2,0,0,-1,S,7,mfa_textgrid_phone
2.180000,2.290000,W,W,wild,1.0,3,0,0,-1,W,0,mfa_textgrid_phone
2.290000,2.430000,AY1,AY1,wild,1.0,3,0,0,-1,AY1,1,mfa_textgrid_phone
2.430000,2.520000,L,L,wild,1.0,3,0,0,-1,L,2,mfa_textgrid_phone
2.520000,2.560000,D,D,wild,1.0,3,0,0,-1,D,3,mfa_textgrid_phone
2.560000,2.680000,W,W,west,1.0,4,0,0,-1,W,0,mfa_textgrid_phone
2.680000,2.830000,EH1,EH1,west,1.0,4,0,0,-1,EH1,1,mfa_textgrid_phone
2.830000,2.970000,S,S,west,1.0,4,0,0,-1,S,2,mfa_textgrid_phone
2.970000,3.050000,T,T,west,1.0,4,0,0,-1,T,3,mfa_textgrid_phone
3.220000,3.390000,S,S,space,1.0,5,1,1,-1,S,0,mfa_textgrid_phone
3.390000,3.480000,P,P,space,1.0,5,1,1,-1,P,1,mfa_textgrid_phone
3.480000,3.610000,EY1,EY1,space,1.0,5,1,1,-1,EY1,2,mfa_textgrid_phone
3.610000,3.720000,S,S,space,1.0,5,1,1,-1,S,3,mfa_textgrid_phone
3.720000,3.950000,EY1,EY1,age,1.0,6,1,1,-1,EY1,0,mfa_textgrid_phone
3.950000,4.140000,JH,JH,age,1.0,6,1,1,-1,JH,1,mfa_textgrid_phone
4.730000,4.900000,IY1,IY1,each,1.0,7,2,2,-1,IY1,0,mfa_textgrid_phone
4.900000,5.030000,CH,CH,each,1.0,7,2,2,-1,CH,1,mfa_textgrid_phone
5.030000,5.090000,W,W,with,1.0,8,2,2,-1,W,0,mfa_textgrid_phone
5.090000,5.140000,IH0,IH0,with,1.0,8,2,2,-1,IH0,1,mfa_textgrid_phone
5.140000,5.190000,TH,TH,with,1.0,8,2,2,-1,TH,2,mfa_textgrid_phone
5.190000,5.250000,IH0,IH0,its,1.0,9,2,2,-1,IH0,0,mfa_textgrid_phone
5.250000,5.310000,T,T,its,1.0,9,2,2,-1,T,1,mfa_textgrid_phone
5.310000,5.340000,S,S,its,1.0,9,2,2,-1,S,2,mfa_textgrid_phone
5.340000,5.490000,OW1,OW1,own,1.0,10,2,2,-1,OW1,0,mfa_textgrid_phone
5.490000,5.540000,N,N,own,1.0,10,2,2,-1,N,1,mfa_textgrid_phone
5.540000,5.650000,S,S,story,1.0,11,2,2,-1,S,0,mfa_textgrid_phone
5.650000,5.700000,T,T,story,1.0,11,2,2,-1,T,1,mfa_textgrid_phone
5.700000,5.810000,AO1,AO1,story,1.0,11,2,2,-1,AO1,2,mfa_textgrid_phone
5.810000,5.910000,R,R,story,1.0,11,2,2,-1,R,3,mfa_textgrid_phone
5.910000,6.040000,IY0,IY0,story,1.0,11,2,2,-1,IY0,4,mfa_textgrid_phone
