start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.650000,0.710000,HH,HH,hello,1.0,0,0,-1,HH,0,mfa_textgrid_phone
0.710000,0.770000,AH0,AH0,hello,1.0,0,0,-1,AH0,1,mfa_textgrid_phone
0.770000,0.850000,L,L,hello,1.0,0,0,-1,L,2,mfa_textgrid_phone
0.850000,1.150000,OW1,OW1,hello,1.0,0,0,-1,OW1,3,mfa_textgrid_phone
1.200000,1.300000,AY1,AY1,i'm,1.0,1,0,-1,AY1,0,mfa_textgrid_phone
1.300000,1.390000,M,M,i'm,1.0,1,0,-1,M,1,mfa_textgrid_phone
1.390000,1.500000,L,L,lana,1.0,2,0,-1,L,0,mfa_textgrid_phone
1.500000,1.630000,AE1,AE1,lana,1.0,2,0,-1,AE1,1,mfa_textgrid_phone
1.630000,1.680000,N,N,lana,1.0,2,0,-1,N,2,mfa_textgrid_phone
1.680000,1.970000,AH0,AH0,lana,1.0,2,0,-1,AH0,3,mfa_textgrid_phone
2.060000,2.160000,N,N,nice,1.0,3,1,-1,N,0,mfa_textgrid_phone
2.160000,2.250000,AY1,AY1,nice,1.0,3,1,-1,AY1,1,mfa_textgrid_phone
2.250000,2.360000,S,S,nice,1.0,3,1,-1,S,2,mfa_textgrid_phone
2.360000,2.440000,T,T,to,1.0,4,1,-1,T,0,mfa_textgrid_phone
2.440000,2.470000,IH0,IH0,to,1.0,4,1,-1,IH0,1,mfa_textgrid_phone
2.470000,2.550000,M,M,meet,1.0,5,1,-1,M,0,mfa_textgrid_phone
2.550000,2.680000,IY1,IY1,meet,1.0,5,1,-1,IY1,1,mfa_textgrid_phone
2.680000,2.730000,T,T,meet,1.0,5,1,-1,T,2,mfa_textgrid_phone
2.730000,2.840000,Y,Y,you,1.0,6,1,-1,Y,0,mfa_textgrid_phone
2.840000,2.910000,UW1,UW1,you,1.0,6,1,-1,UW1,1,mfa_textgrid_phone
