index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,07_Aa,cambodia,0,0,0,0.034091,0.920000,AE,1,cmu_open_vowel
1,22_MBP,cambodia,0,0,0,0.056818,1.000000,M,2,cmu_bilabial
2,09_Oh,cambodia,0,0,0,0.102273,0.920000,OW,4,cmu_oh_vowel
3,03_Ee,cambodia,0,0,0,0.147727,0.500000,IY,6,cmu_front_vowel
4,07_Aa,has,1,0,0,0.212121,0.920000,AE,1,cmu_open_vowel
5,06_Eh,angkor,2,0,0,0.287879,0.280000,,-1,cmu_miss_conservative_single_vowel
6,12_Ww-Oo-,wat,3,0,0,0.343434,0.880000,W,0,cmu_w
7,09_Oh,wat,3,0,0,0.363636,0.920000,AO,1,cmu_oh_vowel
8,07_Aa,and,4,0,0,0.404040,0.500000,AH,0,cmu_open_vowel
9,03_Ee,delicious,5,0,0,0.530303,0.920000,IH,3,cmu_front_vowel
10,14_ChJjSh,delicious,5,0,0,0.551948,0.820000,SH,4,cmu_affricate_sibilant
11,12_Ww-Oo-,cuisine,6,0,0,0.636364,0.880000,W,1,cmu_w
12,03_Ee,cuisine,6,0,0,0.696970,0.920000,IY,4,cmu_front_vowel
13,03_Ee,need,7,1,1,0.757576,0.920000,IY,1,cmu_front_vowel
14,06_Eh,anything,8,1,1,0.800505,0.920000,EH,0,cmu_eh_vowel
15,03_Ee,anything,8,1,1,0.851010,0.500000,IY,2,cmu_front_vowel
16,06_Eh,else,9,1,1,0.949495,0.920000,EH,0,cmu_eh_vowel
