index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,20_FV,finland's,0,0,0,0.010152,0.960000,F,0,cmu_fv
1,03_Ee,finland's,0,0,0,0.022727,0.920000,IH,1,cmu_front_vowel
2,07_Aa,lots,1,0,0,0.143939,0.920000,AA,1,cmu_open_vowel
3,07_Aa,of,2,0,0,0.196970,0.920000,AH,0,cmu_open_vowel
4,20_FV,of,2,0,0,0.227273,0.960000,V,1,cmu_fv
5,06_Eh,lakes,3,0,0,0.265152,0.920000,EY,1,cmu_eh_vowel
6,07_Aa,come,4,0,0,0.333333,0.920000,AH,1,cmu_open_vowel
7,22_MBP,come,4,0,0,0.353535,1.000000,M,2,cmu_bilabial
8,20_FV,from,5,0,0,0.371212,0.960000,F,0,cmu_fv
9,07_Aa,from,5,0,0,0.401515,0.920000,AH,2,cmu_open_vowel
10,22_MBP,from,5,0,0,0.416667,1.000000,M,3,cmu_bilabial
11,03_Ee,its,6,0,0,0.434343,0.920000,IH,0,cmu_front_vowel
12,06_Eh,glacial,7,0,0,0.535354,0.920000,EY,2,cmu_eh_vowel
13,14_ChJjSh,glacial,7,0,0,0.555556,0.820000,SH,3,cmu_affricate_sibilant
14,03_Ee,history,8,0,0,0.643939,0.920000,IH,1,cmu_front_vowel
15,05_Ay,ice,9,1,1,0.772727,0.940000,AY,0,cmu_ay
16,07_Aa,carved,10,1,1,0.836364,0.920000,AA,1,cmu_open_vowel
17,20_FV,carved,10,1,1,0.860606,0.960000,V,3,cmu_fv
18,06_Eh,them,11,1,1,0.909091,0.920000,EH,1,cmu_eh_vowel
19,22_MBP,them,11,1,1,0.929293,1.000000,M,2,cmu_bilabial
20,07_Aa,out,12,1,1,0.954545,0.920000,AW,0,cmu_open_vowel
