word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,the,1,workshop,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,workshop,2,needs,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,needs,3,hammers,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,hammers,4,nails,",",",",region_break,1,comma_with_lull,0.180000,0.180000,0.180000,0.180000,0,1
4,nails,5,screws,",",",",soft_pause,0,none,0.090000,0.090000,0.090000,0.090000,1,1
5,screws,6,drills,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,drills,7,clamps,",",",",soft_pause,0,none,0.060000,0.060000,0.060000,0.060000,1,1
7,clamps,8,saws,",",",",soft_pause,0,none,0.070000,0.070000,0.070000,0.070000,1,1
8,saws,9,sandpaper,",",",",soft_pause,0,none,0.080000,0.080000,0.080000,0.080000,1,1
9,sandpaper,10,and,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,and,11,safety,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,safety,12,glasses,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
