word_index,word,start,end,speech_region_index,sentence_index
0,a,0.470000,0.540000,0,-1
1,good,0.540000,0.790000,0,-1
2,explanation,0.790000,1.580000,0,-1
3,does,1.580000,1.800000,0,-1
4,more,1.800000,2.080000,0,-1
5,than,2.080000,2.230000,0,-1
6,state,2.230000,2.570000,0,-1
7,the,2.570000,2.710000,0,-1
8,answer,2.710000,3.250000,0,-1
9,it,3.770000,3.880000,1,-1
10,identifies,3.880000,4.530000,1,-1
11,the,4.530000,4.700000,1,-1
12,evidence,4.700000,5.250000,1,-1
13,connects,5.460000,5.890000,2,-1
14,each,5.920000,6.140000,2,-1
15,step,6.140000,6.530000,2,-1
16,admits,6.910000,7.300000,3,-1
17,uncertainty,7.300000,7.960000,3,-1
18,where,7.960000,8.160000,3,-1
19,it,8.160000,8.240000,3,-1
20,exists,8.240000,8.850000,3,-1
21,and,9.240000,9.410000,4,-1
22,leaves,9.410000,9.640000,4,-1
23,the,9.640000,9.750000,4,-1
24,listener,9.750000,10.210000,4,-1
25,able,10.240000,10.500000,4,-1
26,to,10.500000,10.630000,4,-1
27,repeat,10.630000,10.980000,4,-1
28,the,10.980000,11.070000,4,-1
29,reasoning,11.070000,11.650000,4,-1
