ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,sure,0,0,0.168285,0.295438,0.22,0.370876,0.74,0.0954382,0.12,1
1,1,24_Tongue_Th,thing,1,0,0.324964,0.472955,0.435011,0.510898,0.42,0.112955,0.12,1.08977
2,2,04_Ih,thing,1,0,0.458432,0.612955,0.525955,0.699954,0.38,0.0929548,0.12,1.15326
3,3,07_Aa,how,2,1,1.20816,1.25321,1.22571,1.28071,0.86,0.0932118,0.12,1
4,4,11_Oo,how,2,1,1.25458,1.29964,1.2358,1.36347,0.94,0.0996352,0.12,1
5,5,07_Aa,about,3,1,1.38364,1.42869,1.39422,1.46316,0.86,0.108693,0.12,1
6,6,22_MBP,about,3,1,1.46024,1.50529,1.45933,1.55125,1,0.105291,0.12,1
7,7,11_Oo,about,3,1,1.60578,1.64529,1.56486,1.72572,0.94,0.0852916,0.12,1
8,8,07_Aa,a,4,1,1.83418,1.87923,1.84372,1.91475,0.86,0.119233,0.12,1
9,9,18_Uh,turkey,5,1,2.01767,2.06272,2.0091,2.11634,0.805016,0.102722,0.12,1
10,10,03_Ee,turkey,5,1,2.14406,2.18911,2.10161,2.27661,0.86,0.10911,0.12,1
11,11,03_Ee,turkey,5,1,2.24108,2.28613,2.22486,2.34741,0.86,0.0861354,0.12,1
12,12,07_Aa,sandwich,6,1,2.38221,2.42726,2.37144,2.48309,0.94,0.107263,0.12,1
13,13,07_Aa,sandwich,6,1,2.55398,2.56726,2.47976,2.65476,0.86,-0.379613,0.15,1
14,14,14_ChJjSh,sandwich,6,1,2.65918,2.70424,2.65271,2.75577,0.848464,-0.242639,0.15,1
