EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,sure,0,0,0.0381406,0.100119,0.168285,0.74,SimpleBudgetV1
1,24_Tongue_Th,FVS,thing,1,0,0.11919,0.147795,0.324964,0.42,SimpleBudgetV1
2,04_Ih,EEE,thing,1,0,0.15733,0.219309,0.458432,0.38,SimpleBudgetV1
3,07_Aa,AAA,how,2,1,0.363528,0.382598,0.908159,0.86,SimpleBudgetV1
4,11_Oo,OOO,how,2,1,0.365912,0.418355,0.954583,0.94,SimpleBudgetV1
5,07_Aa,AAA,about,3,1,0.430989,0.459309,1.08364,0.86,SimpleBudgetV1
6,22_MBP,MBP,about,3,1,0.457735,0.495495,1.16024,1,SimpleBudgetV1
7,11_Oo,OOO,about,3,1,0.503361,0.56944,1.30578,0.94,SimpleBudgetV1
8,07_Aa,AAA,a,4,1,0.615638,0.644815,1.53418,0.86,SimpleBudgetV1
9,18_Uh,AAA,turkey,5,1,0.683576,0.727628,1.71767,0.805016,SimpleBudgetV1
10,03_Ee,EEE,turkey,5,1,0.716615,0.798427,1.84406,0.86,SimpleBudgetV1
11,03_Ee,EEE,turkey,5,1,0.772205,0.822551,1.94108,0.86,SimpleBudgetV1
12,07_Aa,AAA,sandwich,6,1,0.83242,0.878284,2.08221,0.94,SimpleBudgetV1
13,07_Aa,AAA,sandwich,6,1,0.880048,0.971776,2.25398,0.86,SimpleBudgetV1
14,14_ChJjSh,FVS,sandwich,6,1,0.947962,0.990298,2.35918,0.848464,SimpleBudgetV1
