EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,malaysia,0,0,0,0.0260698,0.0413545,1,SimpleBudgetV1
1,14_ChJjSh,FVS,malaysia,0,0,0.0509546,0.0770244,0.203013,0.741,SimpleBudgetV1
2,05_Ay,EEE,malaysia,0,0,0.0379197,0.0995392,0.218051,0.84,SimpleBudgetV1
3,05_Ay,EEE,malaysia,0,0,0.0793943,0.114944,0.308279,0.84,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.137933,0.154049,0.46317,0.86,SimpleBudgetV1
5,04_Ih,EEE,stunning,2,0,0.17077,0.196103,0.58197,0.68,SimpleBudgetV1
6,18_Uh,AAA,stunning,2,0,0.182706,0.209987,0.622928,0.68,SimpleBudgetV1
7,14_ChJjSh,FVS,stunning,2,0,0.207795,0.22923,0.693251,0.64,SimpleBudgetV1
8,04_Ih,EEE,stunning,2,0,0.197077,0.247742,0.705616,0.22,SimpleBudgetV1
9,04_Ih,EEE,stunning,2,0,0.231178,0.260408,0.779803,0.64,SimpleBudgetV1
10,22_MBP,MBP,beaches,3,0,0.261593,0.282449,0.863014,1,SimpleBudgetV1
11,03_Ee,EEE,beaches,3,0,0.275994,0.300325,0.914214,0.86,SimpleBudgetV1
12,14_ChJjSh,FVS,beaches,3,0,0.297594,0.31845,0.977231,0.64,SimpleBudgetV1
13,03_Ee,EEE,beaches,3,0,0.291139,0.336327,0.995348,0.86,SimpleBudgetV1
14,06_Eh,EEE,beaches,3,0,0.317705,0.345513,1.05206,0.74,SimpleBudgetV1
15,07_Aa,AAA,and,4,0,0.369664,0.38578,1.19836,0.86,SimpleBudgetV1
16,09_Oh,OOO,delicious,5,0,0.403555,0.434365,1.32919,0.82,SimpleBudgetV1
17,14_ChJjSh,FVS,delicious,5,0,0.448585,0.474654,1.46453,0.661,SimpleBudgetV1
18,09_Oh,OOO,delicious,5,0,0.43555,0.497169,1.47957,0.82,SimpleBudgetV1
19,09_Oh,OOO,delicious,5,0,0.477024,0.512574,1.5698,0.82,SimpleBudgetV1
20,20_FV,FVS,food,6,0,0.516129,0.531929,1.66253,1,SimpleBudgetV1
21,11_Oo,OOO,food,6,0,0.537196,0.571429,1.75861,0.94,SimpleBudgetV1
22,12_Ww-Oo-,WUH,what,7,1,0.616748,0.632864,1.98226,1,SimpleBudgetV1
23,07_Aa,AAA,what,7,1,0.636182,0.655142,2.04843,0.86,SimpleBudgetV1
24,07_Aa,AAA,can,8,1,0.685003,0.701119,2.19881,0.86,SimpleBudgetV1
25,05_Ay,EEE,i,9,1,0.728137,0.750889,2.34618,0.84,SimpleBudgetV1
26,09_Oh,OOO,offer,10,1,0.756893,0.781225,2.43991,0.82,SimpleBudgetV1
27,20_FV,FVS,offer,10,1,0.776011,0.796866,2.49505,1,SimpleBudgetV1
28,06_Eh,EEE,offer,10,1,0.788176,0.833364,2.57225,0.74,SimpleBudgetV1
29,11_Oo,OOO,you,11,1,0.860435,0.907834,2.805,1,SimpleBudgetV1
30,11_Oo,OOO,today,12,1,0.929612,0.955681,2.99064,0.94,SimpleBudgetV1
31,05_Ay,EEE,today,12,1,0.962633,0.999131,3.11195,0.84,SimpleBudgetV1
