word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,whenever,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,bell,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,bell,3,rings,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,rings,4,close,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,close,5,your,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,your,6,book,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,book,7,stand,",",",",region_break,1,comma_with_lull,0.220000,0.220000,0.220000,0.220000,0,1
7,stand,8,calmly,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,calmly,9,and,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,1,1
9,and,10,face,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,face,11,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,the,12,front,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
