index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.166500,0.234000,0.301500,07_Aa,the,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
1,0.351500,0.419000,0.486500,07_Aa,congo,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
2,0.541500,0.609000,0.676500,09_Oh,congo,1,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
3,0.701500,0.769000,0.836500,07_Aa,has,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,0.896500,0.964000,1.031500,07_Aa,the,3,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,1.036500,1.104000,1.171500,06_Eh,second,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
6,1.416500,1.484000,1.551500,07_Aa,largest,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,1.569500,1.617000,1.664500,14_ChJjSh,largest,5,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
8,2.004000,2.059000,2.114000,05_Ay,rainforest,6,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,2.155000,2.205000,2.255000,20_FV,rainforest,6,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
10,2.236500,2.304000,2.371500,09_Oh,rainforest,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
11,2.551500,2.619000,2.686500,03_Ee,in,7,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
12,2.716500,2.784000,2.851500,07_Aa,the,8,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,2.776500,2.844000,2.911500,12_Ww-Oo-,world,9,0,0,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
14,2.841500,2.909000,2.976500,06_Eh,world,9,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
