ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,aderab,0,0,0.0908726,0.49563,0.43,0.56126,0.86,0.0556303,0.09,1
1,1,24_Tongue_Th,aderab,0,0,0.262521,0.63563,0.580097,0.691163,0.42,0.0756302,0.09,1
2,2,07_Aa,aderab,0,0,0.292812,0.666351,0.578851,0.753851,0.86,0.0663514,0.09,0.883328
3,3,22_MBP,aderab,0,0,0.462777,0.806351,0.752838,0.859865,1,0.0863513,0.09,0.883328
4,4,18_Uh,huh,1,1,1.1527,1.23004,1.15,1.31007,0.57,0.0700369,0.09,1
5,5,09_Oh,sounds,2,2,1.92984,1.96004,1.88,2.04007,0.82,0.0800375,0.09,1
6,6,04_Ih,interesting,3,2,2.13745,2.16764,2.08933,2.24595,0.76,0.0876408,0.09,1
7,7,24_Tongue_Th,interesting,3,2,2.29407,2.30764,2.23585,2.37943,0.42,0.067641,0.09,1
8,8,14_ChJjSh,interesting,3,2,2.4507,2.44764,2.37585,2.51943,0.817137,0.0876412,0.09,1
9,9,04_Ih,interesting,3,2,2.60732,2.58764,2.50014,2.67514,0.736391,0.0676415,0.09,1
10,10,12_Ww-Oo-,what,4,3,3.21208,3.20768,3.17,3.24536,1,0.0876808,0.09,1
11,11,07_Aa,what,4,3,3.3096,3.3052,3.26087,3.34953,0.86,0.0652027,0.09,1
12,12,22_MBP,brings,5,3,3.43347,3.42907,3.39213,3.46601,1,0.0690751,0.09,1
13,13,04_Ih,brings,5,3,3.58123,3.56907,3.48904,3.64911,0.38,-0.657802,0.15,1
14,14,11_Oo,you,6,3,3.88291,3.87851,3.79101,3.96601,1,-0.348364,0.15,1
15,15,06_Eh,here,7,3,4.1969,4.1925,4.11246,4.27254,0.74,-0.0343733,0.15,1
