ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,canada,0,0,0.0521727,0.512861,0.47,0.555723,0.86,0.112861,0.12,1.1375
1,1,24_Tongue_Th,canada,0,0,0.150721,0.62496,0.588693,0.661228,0.42,0.10496,0.12,1.1375
2,2,07_Aa,canada,0,0,0.168112,0.644742,0.55902,0.730465,0.86,0.0847425,0.12,1.1375
3,3,07_Aa,canada,0,0,0.237676,0.723871,0.674416,0.773327,0.86,0.0838711,0.12,1.1375
4,4,07_Aa,has,1,0,0.363654,0.867171,0.839671,0.894671,0.86,0.107171,0.12,1.1375
5,5,22_MBP,more,2,0,0.434773,0.948069,0.920569,0.975569,1,0.108069,0.12,1.1375
6,6,06_Eh,more,2,0,0.519607,1.04457,0.992297,1.09684,0.74,0.0845672,0.12,1.1375
7,7,07_Aa,lakes,3,0,0.663824,1.20861,1.17146,1.24577,0.86,0.0886145,0.12,1.1375
8,8,07_Aa,lakes,3,0,0.729146,1.28292,1.21392,1.35191,0.86,0.0829183,0.12,1.1375
9,9,06_Eh,lakes,3,0,0.757141,1.31476,1.2723,1.35722,0.74,0.114763,0.12,1.1375
10,10,24_Tongue_Th,than,4,0,0.848337,1.4185,1.391,1.446,0.42,0.0984987,0.12,1.1375
11,11,07_Aa,than,4,0,0.929636,1.51098,1.45871,1.56325,0.86,0.110976,0.12,1.1375
12,12,07_Aa,any,5,0,1.04275,1.63964,1.60249,1.67679,0.86,0.119641,0.12,1.1375
13,13,03_Ee,any,5,0,1.13918,1.74933,1.68033,1.81832,0.86,0.109328,0.12,1.1375
14,14,03_Ee,any,5,0,1.19828,1.81655,1.7741,1.85901,0.86,0.0965549,0.12,1.1375
15,15,09_Oh,other,6,0,1.26049,1.88732,1.85017,1.92447,0.82,0.0873203,0.12,1.1375
16,16,24_Tongue_Th,other,6,0,1.30715,1.94039,1.90855,1.97224,0.42,0.100394,0.12,1.1375
17,17,06_Eh,other,6,0,1.37247,2.0147,1.9457,2.08369,0.74,0.0946981,0.12,1.1375
18,18,09_Oh,country,7,0,1.53711,2.20197,2.16482,2.23912,0.82,-0.584902,0.15,1.1375
19,19,09_Oh,country,7,0,1.60576,2.28007,2.21107,2.34906,0.82,-0.506807,0.15,1.1375
20,20,03_Ee,country,7,0,1.67575,2.35968,2.32783,2.39152,0.86,-0.427196,0.15,1.1375
