start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.270000,0.410000,AY1,i,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.410000,0.510000,HH,hear,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.510000,0.610000,IY1,hear,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.610000,0.680000,R,hear,1.0,1,0,2,0,-1,mfa_textgrid_phone
0.680000,0.830000,Y,you,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.830000,1.000000,UW1,you,1.0,2,0,1,0,-1,mfa_textgrid_phone
1.210000,1.290000,M,maybe,1.0,3,1,0,1,-1,mfa_textgrid_phone
1.290000,1.380000,EY1,maybe,1.0,3,1,1,1,-1,mfa_textgrid_phone
1.380000,1.440000,B,maybe,1.0,3,1,2,1,-1,mfa_textgrid_phone
1.440000,1.510000,IY0,maybe,1.0,3,1,3,1,-1,mfa_textgrid_phone
1.510000,1.650000,W,one,1.0,4,1,0,1,-1,mfa_textgrid_phone
1.650000,1.740000,AH1,one,1.0,4,1,1,1,-1,mfa_textgrid_phone
1.740000,1.830000,N,one,1.0,4,1,2,1,-1,mfa_textgrid_phone
1.830000,1.870000,D,day,1.0,5,1,0,1,-1,mfa_textgrid_phone
1.870000,2.020000,EY1,day,1.0,5,1,1,1,-1,mfa_textgrid_phone
2.020000,2.060000,AY1,i'll,1.0,6,1,0,1,-1,mfa_textgrid_phone
2.060000,2.160000,L,i'll,1.0,6,1,1,1,-1,mfa_textgrid_phone
2.160000,2.240000,G,give,1.0,7,1,0,1,-1,mfa_textgrid_phone
2.240000,2.300000,IH1,give,1.0,7,1,1,1,-1,mfa_textgrid_phone
2.300000,2.330000,V,give,1.0,7,1,2,1,-1,mfa_textgrid_phone
2.330000,2.370000,IH0,it,1.0,8,1,0,1,-1,mfa_textgrid_phone
2.370000,2.400000,T,it,1.0,8,1,1,1,-1,mfa_textgrid_phone
2.400000,2.450000,AH0,a,1.0,9,1,0,1,-1,mfa_textgrid_phone
2.450000,2.570000,T,try,1.0,10,1,0,1,-1,mfa_textgrid_phone
2.570000,2.630000,R,try,1.0,10,1,1,1,-1,mfa_textgrid_phone
2.630000,2.940000,AY1,try,1.0,10,1,2,1,-1,mfa_textgrid_phone
