start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.220000,0.300000,T,toothbrush,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.300000,0.410000,UW1,toothbrush,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.410000,0.500000,TH,toothbrush,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.500000,0.540000,B,toothbrush,1.0,0,0,3,0,-1,mfa_textgrid_phone
0.540000,0.590000,R,toothbrush,1.0,0,0,4,0,-1,mfa_textgrid_phone
0.590000,0.730000,AH0,toothbrush,1.0,0,0,5,0,-1,mfa_textgrid_phone
0.730000,0.930000,SH,toothbrush,1.0,0,0,6,0,-1,mfa_textgrid_phone
1.040000,1.150000,CH,change,1.0,1,0,0,0,-1,mfa_textgrid_phone
1.150000,1.270000,EY1,change,1.0,1,0,1,0,-1,mfa_textgrid_phone
1.270000,1.310000,N,change,1.0,1,0,2,0,-1,mfa_textgrid_phone
1.310000,1.360000,JH,change,1.0,1,0,3,0,-1,mfa_textgrid_phone
1.360000,1.400000,AH0,of,1.0,2,0,0,0,-1,mfa_textgrid_phone
1.400000,1.480000,V,of,1.0,2,0,1,0,-1,mfa_textgrid_phone
1.480000,1.570000,K,clothes,1.0,3,0,0,0,-1,mfa_textgrid_phone
1.570000,1.610000,L,clothes,1.0,3,0,1,0,-1,mfa_textgrid_phone
1.610000,1.840000,OW1,clothes,1.0,3,0,2,0,-1,mfa_textgrid_phone
1.840000,2.020000,Z,clothes,1.0,3,0,3,0,-1,mfa_textgrid_phone
2.190000,2.330000,F,phone,1.0,4,1,0,1,-1,mfa_textgrid_phone
2.330000,2.470000,OW1,phone,1.0,4,1,1,1,-1,mfa_textgrid_phone
2.470000,2.530000,N,phone,1.0,4,1,2,1,-1,mfa_textgrid_phone
2.530000,2.620000,CH,charger,1.0,5,1,0,1,-1,mfa_textgrid_phone
2.620000,2.690000,AA1,charger,1.0,5,1,1,1,-1,mfa_textgrid_phone
2.690000,2.780000,R,charger,1.0,5,1,2,1,-1,mfa_textgrid_phone
2.780000,2.860000,JH,charger,1.0,5,1,3,1,-1,mfa_textgrid_phone
2.860000,3.060000,ER0,charger,1.0,5,1,4,1,-1,mfa_textgrid_phone
