word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,visit,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,library,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,library,3,the,",",",",region_break,1,comma_with_lull,0.240000,0.240000,0.240000,0.240000,0,1
3,the,4,market,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,market,5,the,",",",",region_break,1,comma_with_lull,0.360000,0.360000,0.360000,0.360000,1,2
5,the,6,post,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
6,post,7,office,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,office,8,the,",",",",region_break,1,comma_with_lull,0.480000,0.480000,0.480000,0.480000,2,3
8,the,9,bank,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
9,bank,10,the,",",",",region_break,1,comma_with_lull,0.380000,0.380000,0.380000,0.380000,3,4
10,the,11,park,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
11,park,12,and,",",",",region_break,1,comma_with_lull,0.380000,0.380000,0.380000,0.380000,4,5
12,and,13,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
13,the,14,old,,,none,0,none,0.030000,0.030000,0.000000,0.030000,5,5
14,old,15,stone,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
15,stone,16,church,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
