start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.150000,0.240000,T,T,turkey,1.0,0,0,0,-1,T,0,mfa_textgrid_phone
0.240000,0.380000,ER1,ER1,turkey,1.0,0,0,0,-1,ER1,1,mfa_textgrid_phone
0.380000,0.490000,K,K,turkey,1.0,0,0,0,-1,K,2,mfa_textgrid_phone
0.490000,0.750000,IY0,IY0,turkey,1.0,0,0,0,-1,IY0,3,mfa_textgrid_phone
0.860000,1.020000,L,L,lettuce,1.0,1,0,0,-1,L,0,mfa_textgrid_phone
1.020000,1.100000,EH1,EH1,lettuce,1.0,1,0,0,-1,EH1,1,mfa_textgrid_phone
1.100000,1.140000,T,T,lettuce,1.0,1,0,0,-1,T,2,mfa_textgrid_phone
1.140000,1.230000,AH0,AH0,lettuce,1.0,1,0,0,-1,AH0,3,mfa_textgrid_phone
1.230000,1.450000,S,S,lettuce,1.0,1,0,0,-1,S,4,mfa_textgrid_phone
1.620000,1.690000,T,T,tomato,1.0,2,1,1,-1,T,0,mfa_textgrid_phone
1.690000,1.740000,AH0,AH0,tomato,1.0,2,1,1,-1,AH0,1,mfa_textgrid_phone
1.740000,1.830000,M,M,tomato,1.0,2,1,1,-1,M,2,mfa_textgrid_phone
1.830000,1.980000,EY1,EY1,tomato,1.0,2,1,1,-1,EY1,3,mfa_textgrid_phone
1.980000,2.020000,T,T,tomato,1.0,2,1,1,-1,T,4,mfa_textgrid_phone
2.020000,2.230000,OW2,OW2,tomato,1.0,2,1,1,-1,OW2,5,mfa_textgrid_phone
2.380000,2.470000,AE1,AE1,and,1.0,3,2,2,-1,AE1,0,mfa_textgrid_phone
2.470000,2.510000,N,N,and,1.0,3,2,2,-1,N,1,mfa_textgrid_phone
2.510000,2.620000,D,D,and,1.0,3,2,2,-1,D,2,mfa_textgrid_phone
2.620000,2.660000,M,M,mayo,1.0,4,2,2,-1,M,0,mfa_textgrid_phone
2.660000,2.870000,EY1,EY1,mayo,1.0,4,2,2,-1,EY1,1,mfa_textgrid_phone
2.870000,3.080000,OW0,OW0,mayo,1.0,4,2,2,-1,OW0,2,mfa_textgrid_phone
3.140000,3.300000,S,S,simple,1.0,5,2,2,-1,S,0,mfa_textgrid_phone
3.300000,3.360000,IH1,IH1,simple,1.0,5,2,2,-1,IH1,1,mfa_textgrid_phone
3.360000,3.420000,M,M,simple,1.0,5,2,2,-1,M,2,mfa_textgrid_phone
3.420000,3.470000,P,P,simple,1.0,5,2,2,-1,P,3,mfa_textgrid_phone
3.470000,3.510000,AH0,AH0,simple,1.0,5,2,2,-1,AH0,4,mfa_textgrid_phone
3.510000,3.680000,L,L,simple,1.0,5,2,2,-1,L,5,mfa_textgrid_phone
3.720000,3.770000,AE1,AE1,and,1.0,6,2,2,-1,AE1,0,mfa_textgrid_phone
3.770000,3.810000,N,N,and,1.0,6,2,2,-1,N,1,mfa_textgrid_phone
3.810000,3.860000,D,D,and,1.0,6,2,2,-1,D,2,mfa_textgrid_phone
3.860000,3.960000,S,S,satisfying,1.0,7,2,2,-1,S,0,mfa_textgrid_phone
3.960000,4.080000,AE1,AE1,satisfying,1.0,7,2,2,-1,AE1,1,mfa_textgrid_phone
4.080000,4.110000,T,T,satisfying,1.0,7,2,2,-1,T,2,mfa_textgrid_phone
4.110000,4.150000,IH0,IH0,satisfying,1.0,7,2,2,-1,IH0,3,mfa_textgrid_phone
4.150000,4.220000,S,S,satisfying,1.0,7,2,2,-1,S,4,mfa_textgrid_phone
4.220000,4.290000,F,F,satisfying,1.0,7,2,2,-1,F,5,mfa_textgrid_phone
4.290000,4.440000,AY2,AY2,satisfying,1.0,7,2,2,-1,AY2,6,mfa_textgrid_phone
4.440000,4.510000,IH0,IH0,satisfying,1.0,7,2,2,-1,IH0,7,mfa_textgrid_phone
4.510000,4.640000,NG,NG,satisfying,1.0,7,2,2,-1,NG,8,mfa_textgrid_phone
