ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,myanmar,0,0,0.0318961,0.549825,0.51,0.589651,1,0.0698254,0.09,1.2486
1,1,07_Aa,myanmar,0,0,0.0828469,0.613442,0.562756,0.664129,0.86,0.0534425,0.09,1.2486
2,2,07_Aa,myanmar,0,0,0.168179,0.719988,0.632488,0.807488,0.86,0.0799882,0.09,1.2486
3,3,07_Aa,has,1,0,0.381698,0.986588,0.953016,1.02016,0.86,0.0665877,0.09,1.2486
4,4,22_MBP,beautiful,2,0,0.487667,1.1189,1.05966,1.17814,1,0.0789001,0.09,1.2486
5,5,03_Ee,beautiful,2,0,0.557962,1.20667,1.13755,1.27579,0.86,0.0866696,0.09,1.2486
6,6,03_Ee,beautiful,2,0,0.677462,1.34667,1.25917,1.43417,0.86,0.0666697,0.09,1.2486
7,7,20_FV,beautiful,2,0,0.733698,1.42609,1.36685,1.48534,1,0.0660933,0.09,1.2486
8,8,06_Eh,temples,3,0,0.905668,1.64081,1.59013,1.6915,0.74,0.0808152,0.09,1.2486
9,9,22_MBP,temples,3,0,0.947091,1.69254,1.64909,1.73598,1,0.0525365,0.09,1.2486
10,10,06_Eh,temples,3,0,1.01171,1.77322,1.68572,1.86072,0.74,0.0532217,0.09,1.2486
11,11,07_Aa,and,4,0,1.22523,2.03982,2.00625,2.07339,0.86,0.0798215,0.09,1.2486
12,12,24_Tongue_Th,the,5,0,1.31538,2.15238,2.12488,2.17988,0.42,0.0723855,0.09,1.2486
13,13,06_Eh,the,5,0,1.38972,2.2452,2.20965,2.28075,0.74,0.085202,0.09,1.2486
14,14,22_MBP,bago,6,0,1.47882,2.35645,2.313,2.39989,1,0.0764501,0.09,1.2486
15,15,07_Aa,bago,6,0,1.55856,2.45601,2.40533,2.5067,0.86,0.0560133,0.09,1.2486
16,16,09_Oh,bago,6,0,1.618,2.53023,2.44273,2.61773,0.82,0.0502336,0.09,1.2486
17,17,09_Oh,bago,6,0,1.70354,2.63704,2.57911,2.69496,0.82,0.0770378,0.09,1.2486
18,18,09_Oh,yoma,7,0,1.81228,2.7728,2.72212,2.82349,0.82,0.0528064,0.09,1.2486
19,19,07_Aa,yoma,7,0,1.90797,2.89228,2.80478,2.97978,0.86,0.0522826,0.09,1.2486
20,20,22_MBP,yoma,7,0,1.92101,2.90857,2.86513,2.95202,1,0.0685747,0.09,1.2486
21,21,07_Aa,yoma,7,0,1.9935,2.99909,2.94116,3.05701,0.86,0.079087,0.09,1.2486
22,22,22_MBP,mountain,8,0,2.06226,3.08494,3.03622,3.13365,1,0.0849369,0.09,1.2486
23,23,09_Oh,mountain,8,0,2.11103,3.14582,3.08899,3.20266,0.82,0.0658267,0.09,1.2486
24,24,24_Tongue_Th,mountain,8,0,2.19881,3.25543,3.21077,3.30008,0.42,0.0554287,0.09,1.2486
25,25,09_Oh,mountain,8,0,2.21831,3.27978,3.19228,3.36728,0.82,0.0797849,0.09,1.2486
26,26,09_Oh,mountain,8,0,2.29634,3.37721,3.31632,3.4381,0.82,0.0572088,0.09,1.2486
27,27,07_Aa,range,9,0,2.48227,3.70314,3.62936,3.77691,0.94,0.0762305,0.09,1.29165
28,28,12_Ww-Oo-,what,10,1,3.01749,3.77314,3.74564,3.80064,1,0.0872087,0.09,1
29,29,07_Aa,what,10,1,3.08708,3.79749,3.76586,3.82912,0.86,0.0745492,0.09,1
30,30,07_Aa,can,11,1,3.24525,3.97873,3.95123,4.00623,0.86,0.0587327,0.09,1
31,31,05_Ay,i,12,1,3.40025,4.16575,4.12773,4.20377,0.84,0.0857477,0.09,1.00162
32,32,09_Oh,offer,13,1,3.49883,4.30117,4.26009,4.34226,0.82,0.0611773,0.09,1.0121
33,33,20_FV,offer,13,1,3.55683,4.3622,4.32696,4.39744,1,0.0822029,0.09,1.01276
34,34,06_Eh,offer,13,1,3.63802,4.47542,4.39842,4.55241,0.74,0.075418,0.09,1.02128
35,35,11_Oo,you,14,1,3.88282,4.7814,4.69949,4.8633,1,0.0613999,0.09,1.03569
36,36,11_Oo,today,15,1,4.07806,5.12916,5.08256,5.17576,0.94,-0.537718,0.15,1.07138
37,37,05_Ay,today,15,1,4.20564,5.26585,5.20061,5.33109,0.84,-0.401027,0.15,1.07138
