EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,myanmar,0,0,0,0.0160708,0.0318961,1,SimpleBudgetV1
1,07_Aa,AAA,myanmar,0,0,0.0106443,0.0310981,0.0828469,0.86,SimpleBudgetV1
2,07_Aa,AAA,myanmar,0,0,0.0233758,0.0613614,0.168179,0.86,SimpleBudgetV1
3,07_Aa,AAA,has,1,0,0.0893857,0.102933,0.381698,0.86,SimpleBudgetV1
4,22_MBP,MBP,beautiful,2,0,0.110902,0.134809,0.487667,1,SimpleBudgetV1
5,03_Ee,EEE,beautiful,2,0,0.126619,0.15451,0.557962,0.86,SimpleBudgetV1
6,03_Ee,EEE,beautiful,2,0,0.14477,0.196569,0.677462,0.86,SimpleBudgetV1
7,20_FV,FVS,beautiful,2,0,0.172883,0.19679,0.733698,1,SimpleBudgetV1
8,06_Eh,EEE,temples,3,0,0.217933,0.238387,0.905668,0.74,SimpleBudgetV1
9,22_MBP,MBP,temples,3,0,0.22983,0.247362,0.947091,1,SimpleBudgetV1
10,06_Eh,EEE,temples,3,0,0.235883,0.273868,1.01171,0.74,SimpleBudgetV1
11,07_Aa,AAA,and,4,0,0.301893,0.31544,1.22523,0.86,SimpleBudgetV1
12,24_Tongue_Th,FVS,the,5,0,0.326378,0.336378,1.31538,0.42,SimpleBudgetV1
13,06_Eh,EEE,the,5,0,0.342933,0.357277,1.38972,0.74,SimpleBudgetV1
14,22_MBP,MBP,bago,6,0,0.363785,0.381317,1.47882,1,SimpleBudgetV1
15,07_Aa,AAA,bago,6,0,0.382413,0.402867,1.55856,0.86,SimpleBudgetV1
16,09_Oh,OOO,bago,6,0,0.388622,0.426608,1.618,0.82,SimpleBudgetV1
17,09_Oh,OOO,bago,6,0,0.417477,0.440852,1.70354,0.82,SimpleBudgetV1
18,09_Oh,OOO,yoma,7,0,0.446331,0.466785,1.81228,0.82,SimpleBudgetV1
19,07_Aa,AAA,yoma,7,0,0.461671,0.499657,1.90797,0.86,SimpleBudgetV1
20,22_MBP,MBP,yoma,7,0,0.475185,0.492717,1.92101,1,SimpleBudgetV1
21,07_Aa,AAA,yoma,7,0,0.490526,0.513902,1.9935,0.86,SimpleBudgetV1
22,22_MBP,MBP,mountain,8,0,0.509707,0.529364,2.06226,1,SimpleBudgetV1
23,09_Oh,OOO,mountain,8,0,0.520354,0.543287,2.11103,0.82,SimpleBudgetV1
24,24_Tongue_Th,FVS,mountain,8,0,0.544925,0.562944,2.19881,0.42,SimpleBudgetV1
25,09_Oh,OOO,mountain,8,0,0.537554,0.580144,2.21831,0.82,SimpleBudgetV1
26,09_Oh,OOO,mountain,8,0,0.56622,0.590791,2.29634,0.82,SimpleBudgetV1
27,07_Aa,AAA,range,9,0,0.610957,0.639734,2.48227,0.94,SimpleBudgetV1
28,12_Ww-Oo-,WUH,what,10,1,0.677831,0.691378,2.71749,1,SimpleBudgetV1
29,07_Aa,AAA,what,10,1,0.694167,0.710105,2.78708,0.86,SimpleBudgetV1
30,07_Aa,AAA,can,11,1,0.735208,0.748755,2.94525,0.86,SimpleBudgetV1
31,05_Ay,EEE,i,12,1,0.771467,0.790592,3.10025,0.84,SimpleBudgetV1
32,09_Oh,OOO,offer,13,1,0.795639,0.816093,3.19883,0.82,SimpleBudgetV1
33,20_FV,FVS,offer,13,1,0.81171,0.829242,3.25683,1,SimpleBudgetV1
34,06_Eh,EEE,offer,13,1,0.821937,0.859923,3.33802,0.74,SimpleBudgetV1
35,11_Oo,OOO,you,14,1,0.882678,0.922524,3.58282,1,SimpleBudgetV1
36,11_Oo,OOO,today,15,1,0.94083,0.962745,3.77806,0.94,SimpleBudgetV1
37,05_Ay,EEE,today,15,1,0.968589,0.999269,3.90564,0.84,SimpleBudgetV1
