PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.5,0,22_MBP,myanmar,0.549825,0.0145955,1
0.516667,0,22_MBP,myanmar,0.549825,1,1
0.533333,0,22_MBP,myanmar,0.549825,1,1
0.55,0,22_MBP,myanmar,0.549825,1,1
0.566667,0,22_MBP,myanmar,0.549825,1,1
0.583333,0,22_MBP,myanmar,0.549825,1,1
0.583333,1,07_Aa,myanmar,0.613442,0.0234105,0.86
0.6,0,22_MBP,myanmar,0.549825,0.726605,1
0.6,1,07_Aa,myanmar,0.613442,0.86,0.86
0.616667,0,22_MBP,myanmar,0.549825,0.094082,1
0.616667,1,07_Aa,myanmar,0.613442,0.86,0.86
0.633333,1,07_Aa,myanmar,0.613442,0.855923,0.86
0.65,1,07_Aa,myanmar,0.613442,0.706563,0.86
0.65,2,07_Aa,myanmar,0.719988,0.0696337,0.86
0.666667,1,07_Aa,myanmar,0.613442,0.363565,0.86
0.666667,2,07_Aa,myanmar,0.719988,0.361429,0.86
0.683333,1,07_Aa,myanmar,0.613442,0.0707071,0.86
0.683333,2,07_Aa,myanmar,0.719988,0.704966,0.86
0.7,2,07_Aa,myanmar,0.719988,0.855727,0.86
0.716667,2,07_Aa,myanmar,0.719988,0.86,0.86
0.733333,2,07_Aa,myanmar,0.719988,0.86,0.86
0.75,2,07_Aa,myanmar,0.719988,0.857369,0.86
0.766667,2,07_Aa,myanmar,0.719988,0.84012,0.86
0.783333,2,07_Aa,myanmar,0.719988,0.799561,0.86
0.8,2,07_Aa,myanmar,0.719988,0.733182,0.86
0.816667,2,07_Aa,myanmar,0.719988,0.643397,0.86
0.833333,2,07_Aa,myanmar,0.719988,0.536286,0.86
0.85,2,07_Aa,myanmar,0.719988,0.420339,0.86
0.866666,2,07_Aa,myanmar,0.719988,0.3612,0.86
0.883333,2,07_Aa,myanmar,0.719988,0.3612,0.86
0.9,2,07_Aa,myanmar,0.719988,0.3612,0.86
0.916666,2,07_Aa,myanmar,0.719988,0.0519754,0.86
