index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,03_Ee,did,0,0,0,0.035714,0.920000,IH,1,cmu_front_vowel
1,11_Oo,you,1,0,0,0.125000,0.920000,UW,1,cmu_oo_vowel
2,09_Oh,know,2,0,0,0.196429,0.920000,OW,1,cmu_oh_vowel
3,20_FV,france,3,0,0,0.221429,0.960000,F,0,cmu_fv
4,07_Aa,france,3,0,0,0.250000,0.920000,AE,2,cmu_open_vowel
5,05_Ay,is,4,0,0,0.303571,0.940000,AY,0,cmu_ay
6,09_Oh,home,5,0,0,0.392857,0.920000,OW,1,cmu_oh_vowel
7,22_MBP,home,5,0,0,0.416667,1.000000,M,2,cmu_bilabial
8,11_Oo,to,6,0,0,0.482143,0.920000,UW,1,cmu_oo_vowel
9,07_Aa,the,7,0,0,0.553571,0.500000,AH,1,cmu_open_vowel
10,09_Oh,oldest,8,0,0,0.583333,0.920000,OW,0,cmu_oh_vowel
11,09_Oh,known,9,0,0,0.750000,0.920000,OW,1,cmu_oh_vowel
12,06_Eh,cave,10,0,0,0.821429,0.920000,EY,1,cmu_eh_vowel
13,20_FV,cave,10,0,0,0.845238,0.960000,V,2,cmu_fv
14,22_MBP,paintings,11,0,0,0.867347,1.000000,P,0,cmu_bilabial
15,06_Eh,paintings,11,0,0,0.887755,0.920000,EY,1,cmu_eh_vowel
