index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,20_FV,finland,0,0,0,0.008908,0.960000,F,0,cmu_fv
1,03_Ee,finland,0,0,0,0.025210,0.920000,IH,1,cmu_front_vowel
2,07_Aa,finland,0,0,0,0.075630,0.920000,AE,4,cmu_open_vowel
3,07_Aa,has,1,0,0,0.147059,0.920000,AE,1,cmu_open_vowel
4,07_Aa,the,2,0,0,0.220588,0.500000,AH,1,cmu_open_vowel
5,09_Oh,northern,3,0,0,0.264706,0.920000,AO,1,cmu_oh_vowel
6,05_Ay,lights,4,0,0,0.375000,0.940000,AY,1,cmu_ay
7,07_Aa,and,5,0,0,0.421569,0.500000,AH,0,cmu_open_vowel
8,07_Aa,lots,6,0,0,0.492647,0.920000,AA,1,cmu_open_vowel
9,07_Aa,of,7,0,0,0.544118,0.920000,AH,0,cmu_open_vowel
10,20_FV,of,7,0,0,0.573529,0.960000,V,1,cmu_fv
11,06_Eh,lakes,8,0,0,0.610294,0.920000,EY,1,cmu_eh_vowel
12,12_Ww-Oo-,want,9,1,1,0.654412,0.880000,W,0,cmu_w
13,07_Aa,want,9,1,1,0.669118,0.920000,AA,1,cmu_open_vowel
14,11_Oo,to,10,1,1,0.750000,0.920000,UW,1,cmu_oo_vowel
15,05_Ay,try,11,1,1,0.813725,0.940000,AY,2,cmu_ay
16,07_Aa,a,12,1,1,0.852941,0.500000,AH,0,cmu_open_vowel
17,07_Aa,sandwich,13,1,1,0.907563,0.920000,AE,1,cmu_open_vowel
18,12_Ww-Oo-,sandwich,13,1,1,0.957983,0.880000,W,4,cmu_w
19,14_ChJjSh,sandwich,13,1,1,0.991092,0.820000,CH,6,cmu_affricate_sibilant
