EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,05_Ay,EEE,i,0,0,0.0170037,0.0425092,0.0820917,0.84,SimpleBudgetV1
1,03_Ee,EEE,keep,1,0,0.0767528,0.115129,0.264681,0.86,SimpleBudgetV1
2,22_MBP,MBP,keep,1,0,0.108856,0.126568,0.324743,1,SimpleBudgetV1
3,04_Ih,EEE,it,2,0,0.148723,0.16679,0.435216,0.296592,SimpleBudgetV1
4,22_MBP,MBP,simple,3,0,0.208974,0.232354,0.608766,1,SimpleBudgetV1
5,06_Eh,EEE,simple,3,0,0.211247,0.261904,0.652662,0.74,SimpleBudgetV1
6,12_Ww-Oo-,WUH,with,4,0,0.276015,0.299631,0.794042,1,SimpleBudgetV1
7,04_Ih,EEE,with,4,0,0.301107,0.339483,0.883626,0.22,SimpleBudgetV1
8,24_Tongue_Th,FVS,with,4,0,0.31476,0.332472,0.892788,0.42,SimpleBudgetV1
9,06_Eh,EEE,skittles,5,0,0.356753,0.385151,1.02338,0.74,SimpleBudgetV1
10,04_Ih,EEE,skittles,5,0,0.370133,0.400716,1.0633,0.68,SimpleBudgetV1
11,14_ChJjSh,FVS,skittles,5,0,0.398258,0.422288,1.13186,0.64,SimpleBudgetV1
12,06_Eh,EEE,skittles,5,0,0.386244,0.443041,1.14391,0.74,SimpleBudgetV1
13,06_Eh,EEE,skittles,5,0,0.424472,0.45724,1.21623,0.74,SimpleBudgetV1
14,07_Aa,AAA,and,6,0,0.482303,0.500369,1.35549,0.86,SimpleBudgetV1
15,22_MBP,MBP,m,7,0,0.512177,0.529889,1.43742,1,SimpleBudgetV1
16,06_Eh,EEE,m,7,0,0.537269,0.575646,1.53515,0.74,SimpleBudgetV1
17,22_MBP,MBP,m's,8,0,0.585978,0.60369,1.64102,1,SimpleBudgetV1
18,06_Eh,EEE,m's,8,0,0.61107,0.649446,1.73875,0.74,SimpleBudgetV1
19,12_Ww-Oo-,WUH,which,9,1,0.701107,0.723247,1.96475,1,SimpleBudgetV1
20,14_ChJjSh,FVS,which,9,1,0.746125,0.763838,2.08283,0.746535,SimpleBudgetV1
21,11_Oo,OOO,do,10,1,0.797432,0.815498,2.22487,0.94,SimpleBudgetV1
22,11_Oo,OOO,you,11,1,0.843542,0.896679,2.40045,0.94,SimpleBudgetV1
23,22_MBP,MBP,prefer,12,1,0.900635,0.924015,2.51691,1,SimpleBudgetV1
24,06_Eh,EEE,prefer,12,1,0.933756,0.984413,2.64591,0.74,SimpleBudgetV1
25,20_FV,FVS,prefer,12,1,0.94772,0.9711,2.64681,1,SimpleBudgetV1
