start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.860000,1.020000,EH1,EH1,eswatini,1.0,0,0,0,-1,EH1,0,mfa_textgrid_phone
1.020000,1.110000,S,S,eswatini,1.0,0,0,0,-1,S,1,mfa_textgrid_phone
1.110000,1.200000,W,W,eswatini,1.0,0,0,0,-1,W,2,mfa_textgrid_phone
1.200000,1.280000,AH0,AH0,eswatini,1.0,0,0,0,-1,AH0,3,mfa_textgrid_phone
1.280000,1.480000,T,T,eswatini,1.0,0,0,0,-1,T,4,mfa_textgrid_phone
1.480000,1.650000,IH1,IH1,eswatini,1.0,0,0,0,-1,IH1,5,mfa_textgrid_phone
1.650000,1.700000,N,N,eswatini,1.0,0,0,0,-1,N,6,mfa_textgrid_phone
1.700000,1.810000,IH1,IH1,eswatini,1.0,0,0,0,-1,IH1,7,mfa_textgrid_phone
1.810000,1.870000,HH,HH,has,1.0,1,0,0,-1,HH,0,mfa_textgrid_phone
1.870000,1.950000,AE1,AE1,has,1.0,1,0,0,-1,AE1,1,mfa_textgrid_phone
1.950000,2.040000,Z,Z,has,1.0,1,0,0,-1,Z,2,mfa_textgrid_phone
2.040000,2.180000,R,R,royal,1.0,2,0,0,-1,R,0,mfa_textgrid_phone
2.180000,2.380000,OY1,OY1,royal,1.0,2,0,0,-1,OY1,1,mfa_textgrid_phone
2.380000,2.390000,AH0,AH0,royal,1.0,2,0,0,-1,AH0,2,mfa_textgrid_phone
2.390000,2.430000,L,L,royal,1.0,2,0,0,-1,L,3,mfa_textgrid_phone
2.430000,2.550000,P,P,palaces,1.0,3,0,0,-1,P,0,mfa_textgrid_phone
2.550000,2.680000,AE1,AE1,palaces,1.0,3,0,0,-1,AE1,1,mfa_textgrid_phone
2.680000,2.760000,L,L,palaces,1.0,3,0,0,-1,L,2,mfa_textgrid_phone
2.760000,2.820000,AH0,AH0,palaces,1.0,3,0,0,-1,AH0,3,mfa_textgrid_phone
2.820000,2.900000,S,S,palaces,1.0,3,0,0,-1,S,4,mfa_textgrid_phone
2.900000,3.010000,IH0,IH0,palaces,1.0,3,0,0,-1,IH0,5,mfa_textgrid_phone
3.010000,3.080000,Z,Z,palaces,1.0,3,0,0,-1,Z,6,mfa_textgrid_phone
3.080000,3.150000,AE1,AE1,and,1.0,4,0,0,-1,AE1,0,mfa_textgrid_phone
3.150000,3.180000,N,N,and,1.0,4,0,0,-1,N,1,mfa_textgrid_phone
3.180000,3.320000,D,D,and,1.0,4,0,0,-1,D,2,mfa_textgrid_phone
3.320000,3.380000,L,L,lush,1.0,5,0,0,-1,L,0,mfa_textgrid_phone
3.380000,3.480000,AH1,AH1,lush,1.0,5,0,0,-1,AH1,1,mfa_textgrid_phone
3.480000,3.610000,SH,SH,lush,1.0,5,0,0,-1,SH,2,mfa_textgrid_phone
3.610000,3.700000,L,L,landscapes,1.0,6,0,0,-1,L,0,mfa_textgrid_phone
3.700000,3.840000,AE1,AE1,landscapes,1.0,6,0,0,-1,AE1,1,mfa_textgrid_phone
3.840000,3.870000,N,N,landscapes,1.0,6,0,0,-1,N,2,mfa_textgrid_phone
3.870000,3.920000,D,D,landscapes,1.0,6,0,0,-1,D,3,mfa_textgrid_phone
3.920000,3.980000,S,S,landscapes,1.0,6,0,0,-1,S,4,mfa_textgrid_phone
3.980000,4.030000,K,K,landscapes,1.0,6,0,0,-1,K,5,mfa_textgrid_phone
4.030000,4.200000,EY2,EY2,landscapes,1.0,6,0,0,-1,EY2,6,mfa_textgrid_phone
4.200000,4.240000,P,P,landscapes,1.0,6,0,0,-1,P,7,mfa_textgrid_phone
4.240000,4.350000,S,S,landscapes,1.0,6,0,0,-1,S,8,mfa_textgrid_phone
4.640000,4.770000,W,W,want,1.0,7,1,1,-1,W,0,mfa_textgrid_phone
4.770000,4.840000,AA1,AA1,want,1.0,7,1,1,-1,AA1,1,mfa_textgrid_phone
4.840000,4.870000,N,N,want,1.0,7,1,1,-1,N,2,mfa_textgrid_phone
4.870000,4.900000,T,T,want,1.0,7,1,1,-1,T,3,mfa_textgrid_phone
4.900000,4.930000,T,T,to,1.0,8,1,1,-1,T,0,mfa_textgrid_phone
4.930000,4.960000,IH0,IH0,to,1.0,8,1,1,-1,IH0,1,mfa_textgrid_phone
4.960000,5.030000,T,T,try,1.0,9,1,1,-1,T,0,mfa_textgrid_phone
5.030000,5.080000,R,R,try,1.0,9,1,1,-1,R,1,mfa_textgrid_phone
5.080000,5.170000,AY1,AY1,try,1.0,9,1,1,-1,AY1,2,mfa_textgrid_phone
5.170000,5.280000,S,S,some,1.0,10,1,1,-1,S,0,mfa_textgrid_phone
5.280000,5.310000,AH1,AH1,some,1.0,10,1,1,-1,AH1,1,mfa_textgrid_phone
5.310000,5.380000,M,M,some,1.0,10,1,1,-1,M,2,mfa_textgrid_phone
5.380000,5.490000,CH,CH,chips,1.0,11,1,1,-1,CH,0,mfa_textgrid_phone
5.490000,5.620000,IH1,IH1,chips,1.0,11,1,1,-1,IH1,1,mfa_textgrid_phone
5.620000,5.690000,P,P,chips,1.0,11,1,1,-1,P,2,mfa_textgrid_phone
5.690000,5.850000,S,S,chips,1.0,11,1,1,-1,S,3,mfa_textgrid_phone
