EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,24_Tongue_Th,FVS,there,0,0,0,0.00939078,0.0387544,0.42,SimpleBudgetV1
1,06_Eh,EEE,there,0,0,0.00960483,0.0244237,0.140431,0.74,SimpleBudgetV1
2,12_Ww-Oo-,WUH,was,1,0,0.0252086,0.0352086,0.249333,1,SimpleBudgetV1
3,07_Aa,AAA,was,1,0,0.0339023,0.0439023,0.321088,0.86,SimpleBudgetV1
4,24_Tongue_Th,FVS,this,2,0,0.0465917,0.0565917,0.425822,0.42,SimpleBudgetV1
5,06_Eh,EEE,this,2,0,0.0573546,0.0710757,0.530013,0.74,SimpleBudgetV1
6,07_Aa,AAA,regular,3,0,0.0768935,0.088595,0.682947,0.86,SimpleBudgetV1
7,10_Or,OOO,regular,3,0,0.0917453,0.104347,0.809244,0.240667,SimpleBudgetV1
8,07_Aa,AAA,regular,3,0,0.089045,0.112448,0.831531,0.86,SimpleBudgetV1
9,18_Uh,AAA,customer,4,0,0.1236,0.139407,1.08539,0.704374,SimpleBudgetV1
10,14_ChJjSh,FVS,customer,4,0,0.139901,0.150768,1.19955,0.725004,SimpleBudgetV1
11,22_MBP,MBP,customer,4,0,0.15225,0.164105,1.30555,1,SimpleBudgetV1
12,12_Ww-Oo-,WUH,who,5,0,0.167887,0.177887,1.42696,1,SimpleBudgetV1
13,09_Oh,OOO,who,5,0,0.177827,0.192097,1.52662,0.82,SimpleBudgetV1
14,07_Aa,AAA,always,6,0,0.197212,0.207355,1.66959,0.86,SimpleBudgetV1
15,05_Ay,EEE,always,6,0,0.208079,0.226915,1.79516,0.84,SimpleBudgetV1
16,07_Aa,AAA,got,7,0,0.238776,0.248776,2.01206,0.86,SimpleBudgetV1
17,24_Tongue_Th,FVS,the,8,0,0.250434,0.260434,2.10827,0.42,SimpleBudgetV1
18,06_Eh,EEE,the,8,0,0.25972,0.26972,2.18492,0.74,SimpleBudgetV1
19,18_Uh,AAA,turkey,9,0,0.276213,0.286356,2.32164,0.68,SimpleBudgetV1
20,03_Ee,EEE,turkey,9,0,0.28382,0.302656,2.4203,0.86,SimpleBudgetV1
21,07_Aa,AAA,sandwich,10,0,0.321449,0.342569,2.7403,0.86,SimpleBudgetV1
22,14_ChJjSh,FVS,sandwich,10,0,0.336959,0.346959,2.82243,0.728633,SimpleBudgetV1
23,09_Oh,OOO,one,11,1,0.365126,0.375269,3.0555,0.82,SimpleBudgetV1
24,06_Eh,EEE,one,11,1,0.375752,0.394588,3.17908,0.74,SimpleBudgetV1
25,03_Ee,EEE,day,12,1,0.409166,0.423436,3.43602,0.86,SimpleBudgetV1
26,06_Eh,EEE,he,13,2,0.451701,0.465971,3.7871,0.74,SimpleBudgetV1
27,04_Ih,EEE,didn't,14,2,0.479144,0.493414,4.0136,0.64,SimpleBudgetV1
28,06_Eh,EEE,come,15,2,0.506586,0.520856,4.2401,0.74,SimpleBudgetV1
29,22_MBP,MBP,come,15,2,0.509956,0.519956,4.2503,1,SimpleBudgetV1
30,22_MBP,MBP,back,16,2,0.522991,0.532991,4.35788,1,SimpleBudgetV1
31,07_Aa,AAA,back,16,2,0.534029,0.548299,4.4666,0.86,SimpleBudgetV1
32,05_Ay,EEE,i,17,3,0.573847,0.583847,4.77764,0.84,SimpleBudgetV1
33,20_FV,FVS,found,18,3,0.585834,0.595834,4.87657,1,SimpleBudgetV1
34,09_Oh,OOO,found,18,3,0.596323,0.610593,4.98076,0.82,SimpleBudgetV1
35,09_Oh,OOO,out,19,3,0.623765,0.638035,5.20726,0.82,SimpleBudgetV1
36,06_Eh,EEE,he,20,3,0.651207,0.665477,5.43376,0.74,SimpleBudgetV1
37,22_MBP,MBP,moved,21,3,0.668491,0.678491,5.55879,1,SimpleBudgetV1
38,09_Oh,OOO,moved,21,3,0.675664,0.685807,5.61859,0.82,SimpleBudgetV1
39,20_FV,FVS,moved,21,3,0.68298,0.69298,5.67838,1,SimpleBudgetV1
40,06_Eh,EEE,moved,21,3,0.68146,0.700296,5.7023,0.74,SimpleBudgetV1
41,07_Aa,AAA,away,22,3,0.705549,0.715692,5.86525,0.86,SimpleBudgetV1
42,03_Ee,EEE,away,22,3,0.717684,0.73652,6.00129,0.86,SimpleBudgetV1
43,04_Ih,EEE,it,23,4,0.763869,0.773869,6.34602,0.23358,SimpleBudgetV1
44,20_FV,FVS,felt,24,4,0.775461,0.785461,6.44169,1,SimpleBudgetV1
45,06_Eh,EEE,felt,24,4,0.785949,0.800219,6.54588,0.74,SimpleBudgetV1
46,06_Eh,EEE,like,25,4,0.813392,0.827662,6.77239,0.74,SimpleBudgetV1
47,09_Oh,OOO,losing,26,4,0.836037,0.84618,6.94226,0.82,SimpleBudgetV1
48,04_Ih,EEE,losing,26,4,0.843644,0.862481,7.04093,0.339623,SimpleBudgetV1
49,07_Aa,AAA,a,27,4,0.874736,0.884736,7.26108,0.86,SimpleBudgetV1
50,22_MBP,MBP,part,28,4,0.885779,0.895779,7.35223,1,SimpleBudgetV1
51,07_Aa,AAA,part,28,4,0.896817,0.911087,7.46095,0.86,SimpleBudgetV1
52,09_Oh,OOO,of,29,4,0.921937,0.931937,7.65067,0.82,SimpleBudgetV1
53,20_FV,FVS,of,29,4,0.925296,0.935296,7.67839,1,SimpleBudgetV1
54,24_Tongue_Th,FVS,the,30,4,0.9332,0.9432,7.74362,0.42,SimpleBudgetV1
55,06_Eh,EEE,the,30,4,0.942486,0.952486,7.82027,0.74,SimpleBudgetV1
56,22_MBP,MBP,bodega,31,4,0.953194,0.963996,7.91196,1,SimpleBudgetV1
57,09_Oh,OOO,bodega,31,4,0.962195,0.974797,7.99368,0.82,SimpleBudgetV1
58,05_Ay,EEE,bodega,31,4,0.976098,0.986098,8.09769,0.84,SimpleBudgetV1
59,07_Aa,AAA,bodega,31,4,0.985148,0.99865,8.18684,0.86,SimpleBudgetV1
