ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,24_Tongue_Th,there,0,0,0.0387544,0.538004,0.49,0.586007,0.42,0.0580038,0.09,1.23866
1,1,06_Eh,there,0,0,0.140431,0.663947,0.588196,0.739698,0.74,0.0639467,0.09,1.23866
2,2,12_Ww-Oo-,was,1,0,0.249333,0.798839,0.747722,0.849957,1,0.0788394,0.09,1.23866
3,3,07_Aa,was,1,0,0.321088,0.88772,0.836603,0.938838,0.86,0.0877204,0.09,1.23866
4,4,24_Tongue_Th,this,2,0,0.425822,1.01745,0.966333,1.06857,0.42,0.0574509,0.09,1.23866
5,5,06_Eh,this,2,0,0.530013,1.14651,1.07637,1.21665,0.74,0.0665081,0.09,1.23866
6,6,07_Aa,regular,3,0,0.682946,1.33594,1.27613,1.39576,0.86,0.0559417,0.09,1.23866
7,7,10_Or,regular,3,0,0.809244,1.47594,1.41153,1.54036,0.240667,0.0759418,0.09,1.23866
8,8,07_Aa,regular,3,0,0.831531,1.51999,1.43249,1.60749,0.86,0.0799886,0.09,1.23866
9,9,18_Uh,customer,4,0,1.08539,1.83444,1.75364,1.91524,0.704374,0.0744395,0.09,1.23866
10,10,14_ChJjSh,customer,4,0,1.19955,1.97444,1.91889,2.02999,0.725004,0.0544397,0.09,1.23866
11,11,22_MBP,customer,4,0,1.30555,2.10714,2.04654,2.16774,1,0.0671427,0.09,1.23866
12,12,12_Ww-Oo-,who,5,0,1.42696,2.25752,2.2064,2.30864,1,0.0575225,0.09,1.23866
13,13,09_Oh,who,5,0,1.52662,2.38097,2.30802,2.45391,0.82,0.0609689,0.09,1.23866
14,14,07_Aa,always,6,0,1.66959,2.55806,2.50621,2.6099,0.86,0.0780578,0.09,1.23866
15,15,05_Ay,always,6,0,1.79516,2.69806,2.61056,2.78556,0.84,0.058058,0.09,1.23866
16,16,07_Aa,got,7,0,2.01206,2.98226,2.93114,3.03338,0.86,0.0622633,0.09,1.23866
17,17,24_Tongue_Th,the,8,0,2.10827,3.10144,3.05033,3.15256,0.42,0.061445,0.09,1.23866
18,18,06_Eh,the,8,0,2.18492,3.19638,3.14527,3.2475,0.74,0.0763862,0.09,1.23866
19,19,18_Uh,turkey,9,0,2.32164,3.36573,3.31388,3.41758,0.68,0.0857317,0.09,1.23866
20,20,03_Ee,turkey,9,0,2.4203,3.48794,3.40044,3.57544,0.86,0.0879433,0.09,1.23866
21,21,07_Aa,sandwich,10,0,2.7403,3.55794,3.4712,3.64468,0.86,0.0779433,0.09,0.995216
22,22,14_ChJjSh,sandwich,10,0,2.82243,3.58669,3.54562,3.62776,0.728633,0.0666888,0.09,0.995216
23,23,09_Oh,one,11,1,3.3555,3.65669,3.61483,3.69854,0.82,0.0851214,0.09,1
24,24,06_Eh,one,11,1,3.47908,3.69669,3.61895,3.77442,0.74,0.0757318,0.09,1
25,25,03_Ee,day,12,1,3.73602,4.02037,3.96148,4.07926,0.86,0.060375,0.09,1
26,26,06_Eh,he,13,2,4.3871,4.32276,4.26387,4.38165,0.74,0.0827589,0.09,1
27,27,04_Ih,didn't,14,2,4.6136,4.56967,4.51078,4.62856,0.64,0.0896692,0.09,1
28,28,06_Eh,come,15,2,4.8401,4.79617,4.73728,4.85506,0.74,0.07617,0.09,1
29,29,22_MBP,come,15,2,4.8503,4.80636,4.76509,4.84763,1,0.0863628,0.09,1
30,30,22_MBP,back,16,2,4.95788,5.05395,5.01268,5.09522,1,0.0539513,0.09,1
31,31,07_Aa,back,16,2,5.0666,5.19395,5.13506,5.25284,0.86,0.0739512,0.09,1
32,32,05_Ay,i,17,3,5.67764,5.609,5.56774,5.65027,0.84,0.0890079,0.09,1
33,33,20_FV,found,18,3,5.77657,5.73831,5.69705,5.77958,1,0.0583181,0.09,1
34,34,09_Oh,found,18,3,5.88076,5.86528,5.80639,5.92417,0.82,0.0652881,0.09,1
35,35,09_Oh,out,19,3,6.10726,6.11267,6.05378,6.17156,0.82,0.0726724,0.09,1
36,36,06_Eh,he,20,3,6.33376,6.33917,6.28028,6.39806,0.74,0.0591736,0.09,1
37,37,22_MBP,moved,21,3,6.45879,6.4642,6.42293,6.50547,1,0.0642028,0.09,1
38,38,09_Oh,moved,21,3,6.51859,6.52399,6.48214,6.56585,0.82,0.0839992,0.09,1
39,39,20_FV,moved,21,3,6.57838,6.58379,6.54252,6.62506,1,0.0637951,0.09,1
40,40,06_Eh,moved,21,3,6.6023,6.60771,6.52997,6.68544,0.74,0.0877137,0.09,1
41,41,07_Aa,away,22,3,6.76525,6.91065,6.8688,6.95251,0.86,0.0706587,0.09,1
42,42,03_Ee,away,22,3,6.90129,7.05065,6.97292,7.12839,0.86,0.0506587,0.09,1
43,43,04_Ih,it,23,4,7.54602,7.66599,7.61998,7.712,0.23358,0.0659947,0.09,1.11496
44,44,20_FV,felt,24,4,7.64169,7.80299,7.75698,7.84901,1,0.0829988,0.09,1.11496
45,45,06_Eh,felt,24,4,7.74588,7.94299,7.87733,8.00865,0.74,0.0629988,0.09,1.11496
46,46,06_Eh,like,25,4,7.97239,8.30314,8.23748,8.3688,0.74,0.0631456,0.09,1.11496
47,47,09_Oh,losing,26,4,8.14226,8.53046,8.48379,8.57713,0.82,0.0504656,0.09,1.11496
48,48,04_Ih,losing,26,4,8.24092,8.56499,8.47832,8.65166,0.339623,-0.781883,0.15,1.11496
49,49,07_Aa,a,27,4,8.46108,8.71084,8.66483,8.75685,0.86,-0.636034,0.15,1.11496
50,50,22_MBP,part,28,4,8.55223,8.81246,8.76645,8.85848,1,-0.53441,0.15,1.11496
51,51,07_Aa,part,28,4,8.66095,8.93368,8.86802,8.99934,0.86,-0.413191,0.15,1.11496
52,52,09_Oh,of,29,4,8.85067,9.14521,9.0992,9.19123,0.82,-0.201663,0.15,1.11496
53,53,20_FV,of,29,4,8.87839,9.17612,9.13011,9.22214,1,-0.170752,0.15,1.11496
54,54,24_Tongue_Th,the,30,4,8.94362,9.24886,9.20284,9.29487,0.42,-0.0980196,0.15,1.11496
55,55,06_Eh,the,30,4,9.02027,9.33431,9.2883,9.38033,0.74,-0.0125608,0.15,1.11496
56,56,22_MBP,bodega,31,4,9.11196,9.43654,9.38684,9.48624,1,0.0896683,0.15,1.11496
57,57,09_Oh,bodega,31,4,9.19368,9.52766,9.46968,9.58564,0.82,0.180784,0.15,1.11496
58,58,05_Ay,bodega,31,4,9.29769,9.64363,9.59761,9.68964,0.84,0.296751,0.15,1.11496
59,59,07_Aa,bodega,31,4,9.38684,9.74303,9.6809,9.80515,0.86,0.396152,0.15,1.11496
