PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.516667,0,24_Tongue_Th,there,0.538004,0.112265,0.42
0.533333,0,24_Tongue_Th,there,0.538004,0.42,0.42
0.55,0,24_Tongue_Th,there,0.538004,0.41981,0.42
0.566667,0,24_Tongue_Th,there,0.538004,0.328088,0.42
0.583333,0,24_Tongue_Th,there,0.538004,0.103804,0.42
0.583333,1,06_Eh,there,0.663947,0.0565181,0.74
0.6,0,24_Tongue_Th,there,0.538004,0.000629328,0.42
0.6,1,06_Eh,there,0.663947,0.256664,0.74
0.616667,1,06_Eh,there,0.663947,0.519533,0.74
0.633333,1,06_Eh,there,0.663947,0.70048,0.74
0.65,1,06_Eh,there,0.663947,0.74,0.74
0.666667,1,06_Eh,there,0.663947,0.74,0.74
0.683333,1,06_Eh,there,0.663947,0.73863,0.74
0.7,1,06_Eh,there,0.663947,0.670681,0.74
0.7,2,12_Ww-Oo-,was,0.798839,0.0222184,1
0.716667,1,06_Eh,there,0.663947,0.476321,0.74
0.716667,2,12_Ww-Oo-,was,0.798839,0.19366,1
0.733333,1,06_Eh,there,0.663947,0.230036,0.74
0.733333,2,12_Ww-Oo-,was,0.798839,0.507306,1
0.75,1,06_Eh,there,0.663947,0.0515386,0.74
0.75,2,12_Ww-Oo-,was,0.798839,0.817347,1
0.766667,2,12_Ww-Oo-,was,0.798839,0.981034,1
0.783333,2,12_Ww-Oo-,was,0.798839,1,1
0.8,2,12_Ww-Oo-,was,0.798839,1,1
0.816667,2,12_Ww-Oo-,was,0.798839,1,1
0.816667,3,07_Aa,was,0.88772,0.00138699,0.86
0.833333,2,12_Ww-Oo-,was,0.798839,0.90694,1
0.833333,3,07_Aa,was,0.88772,0.178506,0.86
0.85,2,12_Ww-Oo-,was,0.798839,0.470829,1
0.85,3,07_Aa,was,0.88772,0.598118,0.86
0.866666,2,12_Ww-Oo-,was,0.798839,0.0647973,1
0.866666,3,07_Aa,was,0.88772,0.84861,0.86
0.883333,3,07_Aa,was,0.88772,0.86,0.86
0.9,3,07_Aa,was,0.88772,0.86,0.86
0.916666,3,07_Aa,was,0.88772,0.828085,0.86
0.933333,3,07_Aa,was,0.88772,0.646481,0.86
0.95,3,07_Aa,was,0.88772,0.354214,0.86
0.966666,3,07_Aa,was,0.88772,0.10199,0.86
0.983333,3,07_Aa,was,0.88772,0.00321523,0.86
0.983333,4,24_Tongue_Th,this,1.01745,0.131189,0.42
1,4,24_Tongue_Th,this,1.01745,0.399871,0.42
1.01667,4,24_Tongue_Th,this,1.01745,0.42,0.42
1.03333,4,24_Tongue_Th,this,1.01745,0.415651,0.42
1.05,4,24_Tongue_Th,this,1.01745,0.279376,0.42
1.05,5,06_Eh,this,1.14651,0.0014459,0.74
1.06667,4,24_Tongue_Th,this,1.01745,0.0614477,0.42
1.06667,5,06_Eh,this,1.14651,0.0764008,0.74
1.08333,5,06_Eh,this,1.14651,0.287083,0.74
1.1,5,06_Eh,this,1.14651,0.541894,0.74
1.11667,5,06_Eh,this,1.14651,0.707407,0.74
1.13333,5,06_Eh,this,1.14651,0.74,0.74
1.15,5,06_Eh,this,1.14651,0.74,0.74
1.16667,5,06_Eh,this,1.14651,0.738869,0.74
1.18333,5,06_Eh,this,1.14651,0.694953,0.74
1.2,5,06_Eh,this,1.14651,0.562975,0.74
1.21667,5,06_Eh,this,1.14651,0.368042,0.74
1.23333,5,06_Eh,this,1.14651,0.173772,0.74
1.25,5,06_Eh,this,1.14651,0.0434138,0.74
1.26667,5,06_Eh,this,1.14651,0.00096957,0.74
1.31667,6,07_Aa,regular,1.33594,0.727525,0.86
1.33333,6,07_Aa,regular,1.33594,0.86,0.86
1.35,6,07_Aa,regular,1.33594,0.86,0.86
1.36667,6,07_Aa,regular,1.33594,0.824796,0.86
1.36667,7,10_Or,regular,1.47594,0.00205929,0.240667
1.38333,6,07_Aa,regular,1.33594,0.656756,0.86
1.38333,7,10_Or,regular,1.47594,0.0851441,0.240667
1.4,6,07_Aa,regular,1.33594,0.388444,0.86
1.4,7,10_Or,regular,1.47594,0.318689,0.240667
1.41667,6,07_Aa,regular,1.33594,0.139241,0.86
1.41667,7,10_Or,regular,1.47594,0.621003,0.240667
1.43333,6,07_Aa,regular,1.33594,0.0135111,0.86
1.43333,7,10_Or,regular,1.47594,0.854683,0.240667
1.45,7,10_Or,regular,1.47594,0.937923,0.240667
1.46667,7,10_Or,regular,1.47594,0.94,0.240667
1.48333,7,10_Or,regular,1.47594,0.94,0.240667
1.48333,8,07_Aa,regular,1.51999,0.0833161,0.86
1.5,7,10_Or,regular,1.47594,0.921203,0.240667
1.5,8,07_Aa,regular,1.51999,0.81022,0.86
1.51667,7,10_Or,regular,1.47594,0.164916,0.240667
1.51667,8,07_Aa,regular,1.51999,0.86,0.86
1.53333,8,07_Aa,regular,1.51999,0.86,0.86
1.55,8,07_Aa,regular,1.51999,0.85837,0.86
1.56667,8,07_Aa,regular,1.51999,0.847444,0.86
1.58333,8,07_Aa,regular,1.51999,0.82101,0.86
1.6,8,07_Aa,regular,1.51999,0.776245,0.86
1.61667,8,07_Aa,regular,1.51999,0.713162,0.86
1.63333,8,07_Aa,regular,1.51999,0.63406,0.86
1.65,8,07_Aa,regular,1.51999,0.542973,0.86
1.66667,8,07_Aa,regular,1.51999,0.44512,0.86
1.68333,8,07_Aa,regular,1.51999,0.3612,0.86
1.7,8,07_Aa,regular,1.51999,0.3612,0.86
1.71667,8,07_Aa,regular,1.51999,0.3612,0.86
1.73333,8,07_Aa,regular,1.51999,0.3612,0.86
1.75,8,07_Aa,regular,1.51999,0.0506242,0.86
1.76667,8,07_Aa,regular,1.51999,0.0187693,0.86
1.78333,8,07_Aa,regular,1.51999,0.00361368,0.86
1.81667,9,18_Uh,customer,1.83444,0.658183,0.704374
1.83333,9,18_Uh,customer,1.83444,0.704374,0.704374
1.85,9,18_Uh,customer,1.83444,0.704319,0.704374
1.86667,9,18_Uh,customer,1.83444,0.643057,0.704374
1.88333,9,18_Uh,customer,1.83444,0.42121,0.704374
1.9,9,18_Uh,customer,1.83444,0.153768,0.704374
1.91667,9,18_Uh,customer,1.83444,0.0113827,0.704374
1.93333,10,14_ChJjSh,customer,1.97444,0.464473,0.725004
1.95,10,14_ChJjSh,customer,1.97444,0.93998,0.725004
1.96667,10,14_ChJjSh,customer,1.97444,0.94,0.725004
1.98333,10,14_ChJjSh,customer,1.97444,0.94,0.725004
2,10,14_ChJjSh,customer,1.97444,0.939869,0.725004
2.01667,10,14_ChJjSh,customer,1.97444,0.805065,0.725004
2.03333,10,14_ChJjSh,customer,1.97444,0.390758,0.725004
2.05,10,14_ChJjSh,customer,1.97444,0.0504718,0.725004
2.05,11,22_MBP,customer,2.10714,0.0111743,1
2.06667,11,22_MBP,customer,2.10714,0.985,1
2.08333,11,22_MBP,customer,2.10714,1,1
2.1,11,22_MBP,customer,2.10714,1,1
2.11667,11,22_MBP,customer,2.10714,1,1
2.13333,11,22_MBP,customer,2.10714,1,1
2.15,11,22_MBP,customer,2.10714,0.985,1
2.15,12,12_Ww-Oo-,who,2.25752,0.0102144,1
2.16667,11,22_MBP,customer,2.10714,0.705246,1
2.16667,12,12_Ww-Oo-,who,2.25752,0.172578,1
2.18333,11,22_MBP,customer,2.10714,0.252103,1
2.18333,12,12_Ww-Oo-,who,2.25752,0.444015,1
2.2,11,22_MBP,customer,2.10714,0.0107092,1
2.2,12,12_Ww-Oo-,who,2.25752,0.737952,1
2.21667,12,12_Ww-Oo-,who,2.25752,0.938995,1
2.23333,12,12_Ww-Oo-,who,2.25752,0.999353,1
2.25,12,12_Ww-Oo-,who,2.25752,1,1
2.26667,12,12_Ww-Oo-,who,2.25752,1,1
2.28333,12,12_Ww-Oo-,who,2.25752,0.997019,1
2.3,12,12_Ww-Oo-,who,2.25752,0.876871,1
2.3,13,09_Oh,who,2.38097,0.0488961,0.82
2.31667,12,12_Ww-Oo-,who,2.25752,0.562979,1
2.31667,13,09_Oh,who,2.38097,0.26137,0.82
2.33333,12,12_Ww-Oo-,who,2.25752,0.212567,1
2.33333,13,09_Oh,who,2.38097,0.558707,0.82
2.35,12,12_Ww-Oo-,who,2.25752,0.0205508,1
2.35,13,09_Oh,who,2.38097,0.771138,0.82
2.36667,13,09_Oh,who,2.38097,0.82,0.82
2.38333,13,09_Oh,who,2.38097,0.82,0.82
2.4,13,09_Oh,who,2.38097,0.819719,0.82
2.41667,13,09_Oh,who,2.38097,0.801067,0.82
2.43333,13,09_Oh,who,2.38097,0.733463,0.82
2.45,13,09_Oh,who,2.38097,0.612513,0.82
2.46667,13,09_Oh,who,2.38097,0.454832,0.82
2.48333,13,09_Oh,who,2.38097,0.3444,0.82
2.5,13,09_Oh,who,2.38097,0.3444,0.82
2.51666,13,09_Oh,who,2.38097,0.0480746,0.82
2.53333,13,09_Oh,who,2.38097,0.00544824,0.82
2.53333,14,07_Aa,always,2.55806,0.279204,0.86
2.55,14,07_Aa,always,2.55806,0.86,0.86
2.56666,14,07_Aa,always,2.55806,0.86,0.86
2.58333,14,07_Aa,always,2.55806,0.848131,0.86
2.6,14,07_Aa,always,2.55806,0.727049,0.86
2.6,15,05_Ay,always,2.69806,0.00218368,0.84
2.61666,14,07_Aa,always,2.55806,0.48054,0.86
2.61666,15,05_Ay,always,2.69806,0.0880203,0.84
2.63333,14,07_Aa,always,2.55806,0.210802,0.86
2.63333,15,05_Ay,always,2.69806,0.320884,0.84
2.65,14,07_Aa,always,2.55806,0.038315,0.86
2.65,15,05_Ay,always,2.69806,0.604062,0.84
2.66666,15,05_Ay,always,2.69806,0.795595,0.84
2.68333,15,05_Ay,always,2.69806,0.839996,0.84
2.7,15,05_Ay,always,2.69806,0.84,0.84
2.71666,15,05_Ay,always,2.69806,0.839945,0.84
2.73333,15,05_Ay,always,2.69806,0.835158,0.84
2.75,15,05_Ay,always,2.69806,0.81544,0.84
2.76666,15,05_Ay,always,2.69806,0.774907,0.84
2.78333,15,05_Ay,always,2.69806,0.712184,0.84
2.8,15,05_Ay,always,2.69806,0.629511,0.84
2.81666,15,05_Ay,always,2.69806,0.531855,0.84
2.83333,15,05_Ay,always,2.69806,0.426015,0.84
2.85,15,05_Ay,always,2.69806,0.3528,0.84
2.86666,15,05_Ay,always,2.69806,0.3528,0.84
2.88333,15,05_Ay,always,2.69806,0.3528,0.84
2.9,15,05_Ay,always,2.69806,0.3528,0.84
2.91666,15,05_Ay,always,2.69806,0.0280027,0.84
2.93333,15,05_Ay,always,2.69806,0.006155,0.84
2.96666,16,07_Aa,got,2.98226,0.854763,0.86
2.98333,16,07_Aa,got,2.98226,0.86,0.86
3,16,07_Aa,got,2.98226,0.859215,0.86
3.01666,16,07_Aa,got,2.98226,0.769379,0.86
3.03333,16,07_Aa,got,2.98226,0.498356,0.86
3.05,16,07_Aa,got,2.98226,0.185121,0.86
3.06666,16,07_Aa,got,2.98226,0.0158324,0.86
3.06666,17,24_Tongue_Th,the,3.10144,0.119436,0.42
3.08333,17,24_Tongue_Th,the,3.10144,0.39476,0.42
3.1,17,24_Tongue_Th,the,3.10144,0.42,0.42
3.11666,17,24_Tongue_Th,the,3.10144,0.416899,0.42
3.13333,17,24_Tongue_Th,the,3.10144,0.288154,0.42
3.13333,18,06_Eh,the,3.19638,0.0691446,0.74
3.15,17,24_Tongue_Th,the,3.10144,0.0679452,0.42
3.15,18,06_Eh,the,3.19638,0.367704,0.74
3.16666,18,06_Eh,the,3.19638,0.668386,0.74
3.18333,18,06_Eh,the,3.19638,0.74,0.74
3.2,18,06_Eh,the,3.19638,0.74,0.74
3.21666,18,06_Eh,the,3.19638,0.738803,0.74
3.23333,18,06_Eh,the,3.19638,0.694315,0.74
3.25,18,06_Eh,the,3.19638,0.561715,0.74
3.26666,18,06_Eh,the,3.19638,0.366532,0.74
3.28333,18,06_Eh,the,3.19638,0.172524,0.74
3.3,18,06_Eh,the,3.19638,0.0427939,0.74
3.31666,18,06_Eh,the,3.19638,0.000912098,0.74
3.35,19,18_Uh,turkey,3.36573,0.67478,0.68
3.36666,19,18_Uh,turkey,3.36573,0.68,0.68
3.38333,19,18_Uh,turkey,3.36573,0.679376,0.68
3.4,19,18_Uh,turkey,3.36573,0.602366,0.68
3.4,20,03_Ee,turkey,3.48794,0.0096965,0.86
3.41666,19,18_Uh,turkey,3.36573,0.373702,0.68
3.41666,20,03_Ee,turkey,3.48794,0.152758,0.86
3.43333,19,18_Uh,turkey,3.36573,0.122694,0.68
3.43333,20,03_Ee,turkey,3.48794,0.44826,0.86
3.45,19,18_Uh,turkey,3.36573,0.00567886,0.68
3.45,20,03_Ee,turkey,3.48794,0.732958,0.86
3.46666,20,03_Ee,turkey,3.48794,0.854957,0.86
3.48333,20,03_Ee,turkey,3.48794,0.86,0.86
3.5,20,03_Ee,turkey,3.48794,0.86,0.86
3.5,21,07_Aa,sandwich,3.55794,0.00346195,0.86
3.51666,20,03_Ee,turkey,3.48794,0.708981,0.86
3.51666,21,07_Aa,sandwich,3.55794,0.313871,0.86
3.53333,20,03_Ee,turkey,3.48794,0.189797,0.86
3.53333,21,07_Aa,sandwich,3.55794,0.793754,0.86
3.55,21,07_Aa,sandwich,3.55794,0.86,0.86
3.55,22,14_ChJjSh,sandwich,3.58669,0.419484,0.728633
3.56666,21,07_Aa,sandwich,3.55794,0.61748,0.86
3.56666,22,14_ChJjSh,sandwich,3.58669,0.94,0.728633
3.58333,21,07_Aa,sandwich,3.55794,0.44279,0.86
3.58333,22,14_ChJjSh,sandwich,3.58669,0.94,0.728633
3.6,21,07_Aa,sandwich,3.55794,0.00152051,0.86
3.6,22,14_ChJjSh,sandwich,3.58669,0.94,0.728633
3.61666,22,14_ChJjSh,sandwich,3.58669,0.924716,0.728633
3.63333,22,14_ChJjSh,sandwich,3.58669,0.512735,0.728633
3.63333,23,09_Oh,one,3.65669,0.534296,0.82
3.65,22,14_ChJjSh,sandwich,3.58669,0.0375793,0.728633
3.65,23,09_Oh,one,3.65669,0.82,0.82
3.66666,23,09_Oh,one,3.65669,0.82,0.82
3.66666,24,06_Eh,one,3.69669,0.249006,0.74
3.68333,23,09_Oh,one,3.65669,0.528771,0.82
3.68333,24,06_Eh,one,3.69669,0.74,0.74
3.7,24,06_Eh,one,3.69669,0.74,0.74
3.71666,24,06_Eh,one,3.69669,0.738963,0.74
3.73333,24,06_Eh,one,3.69669,0.695891,0.74
3.75,24,06_Eh,one,3.69669,0.564838,0.74
3.76666,24,06_Eh,one,3.69669,0.370281,0.74
3.78333,24,06_Eh,one,3.69669,0.175629,0.74
3.8,24,06_Eh,one,3.69669,0.0443432,0.74
3.81666,24,06_Eh,one,3.69669,0.00105999,0.74
4,25,03_Ee,day,4.02037,0.652116,0.86
4.01666,25,03_Ee,day,4.02037,0.86,0.86
4.03333,25,03_Ee,day,4.02037,0.86,0.86
4.05,25,03_Ee,day,4.02037,0.858299,0.86
4.06666,25,03_Ee,day,4.02037,0.846448,0.86
4.08333,25,03_Ee,day,4.02037,0.817598,0.86
4.1,25,03_Ee,day,4.02037,0.768825,0.86
4.11666,25,03_Ee,day,4.02037,0.70046,0.86
4.13333,25,03_Ee,day,4.02037,0.615425,0.86
4.15,25,03_Ee,day,4.02037,0.518556,0.86
4.16667,25,03_Ee,day,4.02037,0.415939,0.86
4.18333,25,03_Ee,day,4.02037,0.3612,0.86
4.2,25,03_Ee,day,4.02037,0.3612,0.86
4.21667,25,03_Ee,day,4.02037,0.3612,0.86
4.23333,25,03_Ee,day,4.02037,0.3612,0.86
4.25,25,03_Ee,day,4.02037,0.032635,0.86
4.26667,25,03_Ee,day,4.02037,0.00885398,0.86
4.28333,25,03_Ee,day,4.02037,0.000624962,0.86
4.3,26,06_Eh,he,4.32276,0.388828,0.74
4.31667,26,06_Eh,he,4.32276,0.74,0.74
4.33333,26,06_Eh,he,4.32276,0.74,0.74
4.35,26,06_Eh,he,4.32276,0.729829,0.74
4.36667,26,06_Eh,he,4.32276,0.649473,0.74
4.38334,26,06_Eh,he,4.32276,0.484529,0.74
4.4,26,06_Eh,he,4.32276,0.281233,0.74
4.41667,26,06_Eh,he,4.32276,0.107801,0.74
4.43334,26,06_Eh,he,4.32276,0.015545,0.74
4.55,27,04_Ih,didn't,4.56967,0.407879,0.64
4.56667,27,04_Ih,didn't,4.56967,0.64,0.64
4.58334,27,04_Ih,didn't,4.56967,0.639939,0.64
4.6,27,04_Ih,didn't,4.56967,0.583402,0.64
4.61667,27,04_Ih,didn't,4.56967,0.381032,0.64
4.63334,27,04_Ih,didn't,4.56967,0.138334,0.64
4.65001,27,04_Ih,didn't,4.56967,0.0100137,0.64
