PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.55,0,12_Ww-Oo-,western,0.585783,0.0154094,1
0.566667,0,12_Ww-Oo-,western,0.585783,1,1
0.583333,0,12_Ww-Oo-,western,0.585783,1,1
0.6,0,12_Ww-Oo-,western,0.585783,1,1
0.616667,0,12_Ww-Oo-,western,0.585783,0.987502,1
0.633333,0,12_Ww-Oo-,western,0.585783,0.850661,1
0.633333,1,06_Eh,western,0.725783,0.0127861,0.74
0.65,0,12_Ww-Oo-,western,0.585783,0.5664,1
0.65,1,06_Eh,western,0.725783,0.134257,0.74
0.666667,0,12_Ww-Oo-,western,0.585783,0.251635,1
0.666667,1,06_Eh,western,0.725783,0.36821,0.74
0.683333,0,12_Ww-Oo-,western,0.585783,0.0473145,1
0.683333,1,06_Eh,western,0.725783,0.603079,0.74
0.7,1,06_Eh,western,0.725783,0.726485,0.74
0.716667,1,06_Eh,western,0.725783,0.74,0.74
0.733333,1,06_Eh,western,0.725783,0.74,0.74
0.75,1,06_Eh,western,0.725783,0.735123,0.74
0.766667,1,06_Eh,western,0.725783,0.670969,0.74
0.783333,1,06_Eh,western,0.725783,0.519223,0.74
0.8,1,06_Eh,western,0.725783,0.317953,0.74
0.816667,1,06_Eh,western,0.725783,0.134269,0.74
0.833333,1,06_Eh,western,0.725783,0.0254432,0.74
1.2,2,07_Aa,sahara,1.21565,0.9337,0.94
1.21667,2,07_Aa,sahara,1.21565,0.94,0.94
1.23333,2,07_Aa,sahara,1.21565,0.939487,0.94
1.25,2,07_Aa,sahara,1.21565,0.875123,0.94
1.26667,2,07_Aa,sahara,1.21565,0.659605,0.94
1.28333,2,07_Aa,sahara,1.21565,0.358628,0.94
1.3,2,07_Aa,sahara,1.21565,0.108579,0.94
1.3,3,14_ChJjSh,sahara,1.35565,0.00278508,0.703
1.31667,2,07_Aa,sahara,1.21565,0.0052307,0.94
1.31667,3,14_ChJjSh,sahara,1.35565,0.573476,0.703
1.33333,3,14_ChJjSh,sahara,1.35565,0.94,0.703
1.35,3,14_ChJjSh,sahara,1.35565,0.94,0.703
1.36667,3,14_ChJjSh,sahara,1.35565,0.94,0.703
1.38333,3,14_ChJjSh,sahara,1.35565,0.93825,0.703
1.38333,4,07_Aa,sahara,1.44767,0.0337245,0.86
1.4,3,14_ChJjSh,sahara,1.35565,0.753894,0.703
1.4,4,07_Aa,sahara,1.44767,0.368868,0.86
1.41667,3,14_ChJjSh,sahara,1.35565,0.312171,0.703
1.41667,4,07_Aa,sahara,1.44767,0.750179,0.86
1.43333,3,14_ChJjSh,sahara,1.35565,0.021531,0.703
1.43333,4,07_Aa,sahara,1.44767,0.859999,0.86
1.45,4,07_Aa,sahara,1.44767,0.86,0.86
1.46667,4,07_Aa,sahara,1.44767,0.85885,0.86
1.48333,4,07_Aa,sahara,1.44767,0.790074,0.86
1.5,4,07_Aa,sahara,1.44767,0.583033,0.86
1.5,5,07_Aa,sahara,1.58767,0.0384294,0.86
1.51667,4,07_Aa,sahara,1.44767,0.306658,0.86
1.51667,5,07_Aa,sahara,1.58767,0.224982,0.86
1.53333,4,07_Aa,sahara,1.44767,0.0864987,0.86
1.53333,5,07_Aa,sahara,1.58767,0.513021,0.86
1.55,4,07_Aa,sahara,1.44767,0.00288753,0.86
1.55,5,07_Aa,sahara,1.58767,0.758819,0.86
1.56667,5,07_Aa,sahara,1.58767,0.856412,0.86
1.58333,5,07_Aa,sahara,1.58767,0.86,0.86
1.6,5,07_Aa,sahara,1.58767,0.86,0.86
1.61667,5,07_Aa,sahara,1.58767,0.85931,0.86
1.63333,5,07_Aa,sahara,1.58767,0.853986,0.86
1.65,5,07_Aa,sahara,1.58767,0.840262,0.86
1.66667,5,07_Aa,sahara,1.58767,0.815824,0.86
1.68333,5,07_Aa,sahara,1.58767,0.779635,0.86
1.7,5,07_Aa,sahara,1.58767,0.731766,0.86
1.71667,5,07_Aa,sahara,1.58767,0.673215,0.86
1.73333,5,07_Aa,sahara,1.58767,0.605733,0.86
1.75,5,07_Aa,sahara,1.58767,0.53165,0.86
1.76667,5,07_Aa,sahara,1.58767,0.453699,0.86
1.78333,5,07_Aa,sahara,1.58767,0.374842,0.86
1.8,5,07_Aa,sahara,1.58767,0.3612,0.86
1.81667,5,07_Aa,sahara,1.58767,0.3612,0.86
1.83333,5,07_Aa,sahara,1.58767,0.3612,0.86
1.85,5,07_Aa,sahara,1.58767,0.3612,0.86
1.86667,5,07_Aa,sahara,1.58767,0.3612,0.86
1.88333,5,07_Aa,sahara,1.58767,0.3612,0.86
1.9,5,07_Aa,sahara,1.58767,0.0130609,0.86
1.91667,5,07_Aa,sahara,1.58767,0.00305274,0.86
