word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,most,1,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,sandwich,2,bread,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,bread,3,is,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,is,4,made,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,made,5,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,with,6,bleached,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,bleached,7,flour,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,flour,8,not,.,.,region_break,1,hard_punctuation_with_lull,0.330000,0.330000,0.330000,0.330000,0,1
8,not,9,so,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,so,10,exciting,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,exciting,11,huh,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
