start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.310000,0.480000,Y,Y,ew,1.0,0,0,0,-1,Y,0,mfa_textgrid_phone
0.480000,0.790000,UW1,UW1,ew,1.0,0,0,0,-1,UW1,1,mfa_textgrid_phone
1.110000,1.200000,DH,DH,that,1.0,1,1,1,-1,DH,0,mfa_textgrid_phone
1.200000,1.330000,AE1,AE1,that,1.0,1,1,1,-1,AE1,1,mfa_textgrid_phone
1.330000,1.400000,T,T,that,1.0,1,1,1,-1,T,2,mfa_textgrid_phone
1.400000,1.460000,D,D,doesn't,1.0,2,1,1,-1,D,0,mfa_textgrid_phone
1.460000,1.520000,AH1,AH1,doesn't,1.0,2,1,1,-1,AH1,1,mfa_textgrid_phone
1.520000,1.580000,Z,Z,doesn't,1.0,2,1,1,-1,Z,2,mfa_textgrid_phone
1.580000,1.630000,AH0,AH0,doesn't,1.0,2,1,1,-1,AH0,3,mfa_textgrid_phone
1.630000,1.670000,N,N,doesn't,1.0,2,1,1,-1,N,4,mfa_textgrid_phone
1.670000,1.780000,S,S,sound,1.0,3,1,1,-1,S,0,mfa_textgrid_phone
1.780000,1.900000,AW1,AW1,sound,1.0,3,1,1,-1,AW1,1,mfa_textgrid_phone
1.900000,1.940000,N,N,sound,1.0,3,1,1,-1,N,2,mfa_textgrid_phone
1.940000,1.990000,D,D,sound,1.0,3,1,1,-1,D,3,mfa_textgrid_phone
1.990000,2.060000,P,P,pleasant,1.0,4,1,1,-1,P,0,mfa_textgrid_phone
2.060000,2.120000,L,L,pleasant,1.0,4,1,1,-1,L,1,mfa_textgrid_phone
2.120000,2.200000,EH1,EH1,pleasant,1.0,4,1,1,-1,EH1,2,mfa_textgrid_phone
2.200000,2.270000,Z,Z,pleasant,1.0,4,1,1,-1,Z,3,mfa_textgrid_phone
2.270000,2.330000,AH0,AH0,pleasant,1.0,4,1,1,-1,AH0,4,mfa_textgrid_phone
2.330000,2.380000,N,N,pleasant,1.0,4,1,1,-1,N,5,mfa_textgrid_phone
2.380000,2.510000,T,T,pleasant,1.0,4,1,1,-1,T,6,mfa_textgrid_phone
2.950000,3.010000,TH,TH,thanks,1.0,5,2,2,-1,TH,0,mfa_textgrid_phone
3.010000,3.090000,AE1,AE1,thanks,1.0,5,2,2,-1,AE1,1,mfa_textgrid_phone
3.090000,3.130000,NG,NG,thanks,1.0,5,2,2,-1,NG,2,mfa_textgrid_phone
3.130000,3.160000,K,K,thanks,1.0,5,2,2,-1,K,3,mfa_textgrid_phone
3.160000,3.210000,S,S,thanks,1.0,5,2,2,-1,S,4,mfa_textgrid_phone
3.210000,3.260000,F,F,for,1.0,6,2,2,-1,F,0,mfa_textgrid_phone
3.260000,3.320000,ER0,ER0,for,1.0,6,2,2,-1,ER0,1,mfa_textgrid_phone
3.320000,3.360000,DH,DH,the,1.0,7,2,2,-1,DH,0,mfa_textgrid_phone
3.360000,3.400000,AH0,AH0,the,1.0,7,2,2,-1,AH0,1,mfa_textgrid_phone
3.400000,3.480000,HH,HH,heads,1.0,8,2,2,-1,HH,0,mfa_textgrid_phone
3.480000,3.550000,EH1,EH1,heads,1.0,8,2,2,-1,EH1,1,mfa_textgrid_phone
3.550000,3.600000,D,D,heads,1.0,8,2,2,-1,D,2,mfa_textgrid_phone
3.600000,3.670000,Z,Z,heads,1.0,8,2,2,-1,Z,3,mfa_textgrid_phone
3.670000,3.810000,AH1,AH1,up,1.0,9,2,2,-1,AH1,0,mfa_textgrid_phone
3.810000,3.920000,P,P,up,1.0,9,2,2,-1,P,1,mfa_textgrid_phone
