ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,let's,0,0,0.11747,0.522659,0.47,0.575318,0.74,0.0826589,0.12,1
1,1,03_Ee,keep,1,0,0.320004,0.725193,0.672534,0.777852,0.86,0.0851929,0.12,1
2,2,22_MBP,keep,1,0,0.379751,0.78494,0.757441,0.81244,1,0.10494,0.12,1
3,3,04_Ih,it,2,0,0.489646,0.894835,0.867335,0.922335,0.309559,0.0948354,0.12,1
4,4,09_Oh,cozy,3,0,0.651147,1.05634,1.01891,1.09376,0.82,0.0963359,0.12,1
5,5,03_Ee,cozy,3,0,0.705953,1.11114,1.04163,1.18065,0.86,0.111142,0.12,1
6,6,03_Ee,cozy,3,0,0.784819,1.19001,1.14723,1.23278,0.86,0.110008,0.12,1
7,7,24_Tongue_Th,then,4,0,0.842542,1.24773,1.22023,1.27523,0.42,0.0877308,0.12,1
8,8,06_Eh,then,4,0,0.935707,1.3409,1.28824,1.39356,0.74,0.100896,0.12,1
9,9,12_Ww-Oo-,we,5,1,1.4555,2.02942,2.00192,2.05692,1,0.109419,0.12,1
10,10,03_Ee,we,5,1,1.51674,2.1098,2.0823,2.1373,0.86,0.109801,0.12,1
11,11,12_Ww-Oo-,wouldn't,6,1,1.61088,2.20726,2.16967,2.24485,1,0.0872586,0.12,1
12,12,24_Tongue_Th,wouldn't,6,1,1.70016,2.29654,2.26904,2.32403,0.42,0.0965359,0.12,1
13,13,09_Oh,wouldn't,6,1,1.71425,2.31063,2.24955,2.37172,0.82,0.110632,0.12,1
14,14,09_Oh,wouldn't,6,1,1.77064,2.36702,2.33178,2.40226,0.82,0.0870175,0.12,1
15,15,12_Ww-Oo-,want,7,1,1.84128,2.43766,2.40526,2.47007,1,0.117661,0.12,1
16,16,07_Aa,want,7,1,1.9304,2.52759,2.47484,2.58033,0.86,0.0875864,0.12,1.00163
17,17,04_Ih,it,8,1,2.10004,2.69859,2.67109,2.72609,0.491918,-0.648284,0.15,1.00326
18,18,11_Oo,too,9,1,2.2517,2.85074,2.82295,2.87854,0.94,-0.496132,0.15,1.00326
19,19,22_MBP,bright,10,1,2.32737,2.92666,2.89916,2.95416,1,-0.420219,0.15,1.00326
20,20,04_Ih,bright,10,1,2.42458,3.02419,2.97136,3.07702,0.378484,-0.322686,0.15,1.00326
