EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,12_Ww-Oo-,WUH,we,0,0,0.000949868,0.0294459,0.033297,1,SimpleBudgetV1
1,03_Ee,EEE,we,0,0,0.0379947,0.07219,0.120702,0.86,SimpleBudgetV1
2,07_Aa,AAA,have,1,0,0.133931,0.166227,0.328808,0.86,SimpleBudgetV1
3,20_FV,FVS,have,1,0,0.142955,0.165752,0.338173,1,SimpleBudgetV1
4,18_Uh,AAA,turkey,2,0,0.209129,0.257889,0.511595,0.688645,SimpleBudgetV1
5,03_Ee,EEE,turkey,2,0,0.245699,0.336253,0.637499,0.86,SimpleBudgetV1
6,03_Ee,EEE,turkey,2,0,0.30723,0.362955,0.734153,0.86,SimpleBudgetV1
7,07_Aa,AAA,ham,3,1,0.478892,0.547493,1.12435,0.86,SimpleBudgetV1
8,22_MBP,MBP,ham,3,1,0.530783,0.562445,1.19758,1,SimpleBudgetV1
9,07_Aa,AAA,and,4,2,0.680106,0.712401,1.52542,0.86,SimpleBudgetV1
10,07_Aa,AAA,roast,5,2,0.778364,0.846966,1.78047,0.86,SimpleBudgetV1
11,22_MBP,MBP,beef,6,2,0.865435,0.897098,1.93077,1,SimpleBudgetV1
12,03_Ee,EEE,beef,6,2,0.91029,0.978892,2.0695,0.86,SimpleBudgetV1
13,20_FV,FVS,beef,6,2,0.967678,0.99934,2.15477,1,SimpleBudgetV1
