ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,we,0,0,0.0245962,0.553059,0.525559,0.580559,1,0.0730589,0.09,1
1,1,03_Ee,we,0,0,0.0891611,0.617624,0.589953,0.645294,0.86,0.0576239,0.09,1
2,2,07_Aa,have,1,0,0.242887,0.77135,0.74385,0.79885,0.86,0.0513498,0.09,1
3,3,20_FV,have,1,0,0.249805,0.78135,0.75385,0.80885,1,0.0613497,0.09,1
4,4,06_Eh,some,2,0,0.431287,0.95975,0.904237,1.01526,0.74,0.0797494,0.09,1
5,5,22_MBP,some,2,0,0.440895,0.96975,0.94225,0.997249,1,0.0897494,0.09,1
6,6,09_Oh,strong,3,0,0.644795,1.24585,1.18408,1.30763,0.82,0.0858539,0.09,1.11286
7,7,09_Oh,ones,4,0,0.769698,1.38485,1.34094,1.42876,0.82,0.0648526,0.09,1.11286
8,8,06_Eh,ones,4,0,0.897931,1.52485,1.43735,1.61235,0.74,0.0848527,0.09,1.22007
9,9,11_Oo,too,5,0,1.11161,1.87853,1.8429,1.91417,1,0.084365,0.09,1.22007
10,10,07_Aa,careful,6,1,1.65048,2.15621,2.09,2.22242,0.86,0.0762091,0.09,1.45449
11,11,10_Or,careful,6,1,1.76954,2.29621,2.22268,2.36974,0.22,0.0562093,0.09,1.5
12,12,07_Aa,careful,6,1,1.79054,2.36837,2.28087,2.45587,0.86,0.0883732,0.09,1.5
13,13,20_FV,careful,6,1,1.81255,2.40139,2.33836,2.46441,1,0.0813878,0.09,1.5
14,14,18_Uh,careful,6,1,1.86258,2.47675,2.39264,2.56086,0.72,0.0767546,0.09,1.50129
15,15,24_Tongue_Th,they,7,2,2.38066,3.04514,3.01764,3.07264,0.42,-0.621736,0.15,1.05717
16,16,03_Ee,they,7,2,2.47887,3.14897,3.09028,3.20765,0.86,-0.517907,0.15,1.05717
17,17,07_Aa,can,8,2,2.65771,3.33803,3.3104,3.36565,0.86,-0.328849,0.15,1.05717
18,18,22_MBP,be,9,2,2.74362,3.42885,3.40135,3.45635,1,-0.238021,0.15,1.05717
19,19,06_Eh,be,9,2,2.84611,3.5372,3.47851,3.59588,0.74,-0.129678,0.15,1.05717
20,20,22_MBP,pungent,10,2,2.96396,3.66179,3.62604,3.69755,1,-0.00508308,0.15,1.05717
21,21,06_Eh,pungent,10,2,3.09924,3.80179,3.72433,3.87926,0.74,0.134917,0.15,1.05717
