index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,07_Aa,the,0,0,0,0.045455,0.500000,AH,1,cmu_open_vowel
1,22_MBP,bahamas,1,0,0,0.071429,1.000000,B,0,cmu_bilabial
2,07_Aa,bahamas,1,0,0,0.136364,0.920000,AA,3,cmu_open_vowel
3,07_Aa,are,2,0,0,0.227273,0.920000,AA,0,cmu_open_vowel
4,09_Oh,known,3,0,0,0.303030,0.920000,OW,1,cmu_oh_vowel
5,20_FV,for,4,0,0,0.343434,0.960000,F,0,cmu_fv
6,09_Oh,for,4,0,0,0.363636,0.920000,AO,1,cmu_oh_vowel
7,06_Eh,their,5,0,0,0.424242,0.920000,EH,1,cmu_eh_vowel
8,03_Ee,crystal,6,0,0,0.497836,0.920000,IH,2,cmu_front_vowel
9,03_Ee,clear,7,0,0,0.613636,0.920000,IH,2,cmu_front_vowel
10,12_Ww-Oo-,waters,8,0,0,0.645455,0.880000,W,0,cmu_w
11,09_Oh,waters,8,0,0,0.663636,0.920000,AO,1,cmu_oh_vowel
12,07_Aa,and,9,0,0,0.737374,0.500000,AH,0,cmu_open_vowel
13,22_MBP,pink,10,0,0,0.795455,1.000000,P,0,cmu_bilabial
14,03_Ee,pink,10,0,0,0.810606,0.920000,IH,1,cmu_front_vowel
15,07_Aa,sand,11,0,0,0.871212,0.920000,AE,1,cmu_open_vowel
16,22_MBP,beaches,12,0,0,0.918182,1.000000,B,0,cmu_bilabial
17,03_Ee,beaches,12,0,0,0.936364,0.920000,IY,1,cmu_front_vowel
18,14_ChJjSh,beaches,12,0,0,0.954545,0.820000,CH,2,cmu_affricate_sibilant
