EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,buenos,0,0,0,0.0243829,0.0278819,1,SimpleBudgetV1
1,11_Oo,OOO,buenos,0,0,0.0214274,0.0524601,0.0844906,0.94,SimpleBudgetV1
2,11_Oo,OOO,buenos,0,0,0.035466,0.0930982,0.147014,0.94,SimpleBudgetV1
3,09_Oh,OOO,buenos,0,0,0.0653904,0.100856,0.190104,0.82,SimpleBudgetV1
4,05_Ay,EEE,aires,1,0,0.117481,0.148514,0.304166,0.84,SimpleBudgetV1
5,05_Ay,EEE,aires,1,0,0.146297,0.203929,0.400485,0.84,SimpleBudgetV1
6,06_Eh,EEE,aires,1,0,0.17068,0.206146,0.430902,0.74,SimpleBudgetV1
7,07_Aa,AAA,has,2,0,0.246448,0.267003,0.587133,0.86,SimpleBudgetV1
8,24_Tongue_Th,FVS,the,3,0,0.285139,0.297229,0.66594,0.42,SimpleBudgetV1
9,06_Eh,EEE,the,3,0,0.308715,0.330479,0.730921,0.74,SimpleBudgetV1
10,09_Oh,OOO,caminito,4,0,0.351469,0.39775,0.856735,0.82,SimpleBudgetV1
11,22_MBP,MBP,caminito,4,0,0.376835,0.419555,0.910674,1,SimpleBudgetV1
12,24_Tongue_Th,FVS,caminito,4,0,0.41555,0.45471,0.995146,0.42,SimpleBudgetV1
13,09_Oh,OOO,caminito,4,0,0.39953,0.492091,1.01957,0.82,SimpleBudgetV1
14,09_Oh,OOO,caminito,4,0,0.47785,0.534811,1.15798,0.82,SimpleBudgetV1
15,03_Ee,EEE,street,5,0,0.547439,0.5911,1.30192,0.86,SimpleBudgetV1
16,09_Oh,OOO,colorful,6,1,0.65827,0.697565,1.5504,0.82,SimpleBudgetV1
17,10_Or,OOO,colorful,6,1,0.708144,0.750462,1.66792,0.22,SimpleBudgetV1
18,09_Oh,OOO,colorful,6,1,0.699076,0.777666,1.68866,0.82,SimpleBudgetV1
19,20_FV,FVS,colorful,6,1,0.736482,0.772754,1.72582,1,SimpleBudgetV1
20,18_Uh,AAA,colorful,6,1,0.749328,0.797691,1.76902,0.72,SimpleBudgetV1
21,07_Aa,AAA,and,7,1,0.826633,0.847187,1.91402,0.86,SimpleBudgetV1
22,03_Ee,EEE,lively,8,1,0.869186,0.904987,2.02877,0.86,SimpleBudgetV1
23,20_FV,FVS,lively,8,1,0.903151,0.936199,2.1033,1,SimpleBudgetV1
24,03_Ee,EEE,lively,8,1,0.906364,0.977968,2.15474,0.86,SimpleBudgetV1
25,03_Ee,EEE,lively,8,1,0.954559,0.995869,2.23032,0.86,SimpleBudgetV1
