index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.531500,0.599000,0.666500,03_Ee,libya,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
1,0.652500,0.705000,0.757500,22_MBP,libya,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
2,0.766500,0.834000,0.901500,03_Ee,libya,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,1.536500,1.604000,1.671500,06_Eh,desert,1,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
4,2.026500,2.094000,2.161500,07_Aa,and,2,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,2.251500,2.319000,2.386500,03_Ee,cities,3,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
6,3.316500,3.384000,3.451500,12_Ww-Oo-,want,4,2,2,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
7,3.381500,3.449000,3.516500,07_Aa,want,4,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
8,3.626500,3.694000,3.761500,07_Aa,some,5,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,3.691500,3.744000,3.796500,22_MBP,some,5,2,2,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
10,3.746500,3.794000,3.841500,14_ChJjSh,chips,6,2,2,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
11,3.841500,3.909000,3.976500,03_Ee,chips,6,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
12,3.932500,3.985000,4.037500,22_MBP,chips,6,2,2,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
