EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,i've,0,0,0.0379597,0.0996441,0.18771,0.74,SimpleBudgetV1
1,20_FV,FVS,i've,0,0,0.0599051,0.0883749,0.202273,1,SimpleBudgetV1
2,06_Eh,EEE,never,1,0,0.143677,0.187521,0.451798,0.74,SimpleBudgetV1
3,20_FV,FVS,never,1,0,0.178126,0.215706,0.537238,1,SimpleBudgetV1
4,06_Eh,EEE,never,1,0,0.168731,0.250154,0.571414,0.74,SimpleBudgetV1
5,03_Ee,EEE,heard,2,0,0.313167,0.374852,0.938549,0.86,SimpleBudgetV1
6,09_Oh,OOO,of,3,0,0.428849,0.457888,1.20963,0.82,SimpleBudgetV1
7,20_FV,FVS,of,3,0,0.447639,0.468138,1.24924,1,SimpleBudgetV1
8,04_Ih,EEE,it,4,0,0.514259,0.543298,1.44265,0.54,SimpleBudgetV1
9,09_Oh,OOO,sounds,5,1,0.667853,0.729537,1.90622,0.82,SimpleBudgetV1
10,04_Ih,EEE,interesting,6,1,0.748517,0.808873,2.12449,0.76,SimpleBudgetV1
11,24_Tongue_Th,FVS,interesting,6,1,0.811388,0.866714,2.28915,0.42,SimpleBudgetV1
12,14_ChJjSh,FVS,interesting,6,1,0.871744,0.92707,2.45382,0.82,SimpleBudgetV1
13,04_Ih,EEE,interesting,6,1,0.924555,0.99497,2.61849,0.749079,SimpleBudgetV1
