ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,i've,0,0,0.18771,0.664146,0.58,0.748291,0.74,0.0641457,0.09,1
1,1,20_FV,i've,0,0,0.202273,0.678709,0.639873,0.717546,1,0.0787095,0.09,1
2,2,06_Eh,never,1,0,0.451798,0.928234,0.868426,0.988042,0.74,0.0882338,0.09,1
3,3,20_FV,never,1,0,0.537238,1.01367,0.96241,1.06494,1,0.0536741,0.09,1
4,4,06_Eh,never,1,0,0.571414,1.04785,0.96035,1.13535,0.74,0.0878502,0.09,1
5,5,03_Ee,heard,2,0,0.938549,1.26469,1.19569,1.33369,0.86,0.0646874,0.09,0.82
6,6,09_Oh,of,3,0,1.20963,1.48697,1.45449,1.51945,0.82,0.0869721,0.09,0.82
7,7,20_FV,of,3,0,1.24924,1.51945,1.49195,1.54695,1,0.079455,0.09,0.82
8,8,04_Ih,it,4,0,1.44265,1.67805,1.64556,1.71053,0.54,0.0780479,0.09,0.82
9,9,09_Oh,sounds,5,1,2.20622,2.31933,2.23518,2.40347,0.82,-0.467547,0.15,1
10,10,04_Ih,interesting,6,1,2.42449,2.53759,2.45526,2.61992,0.76,-0.249286,0.15,1
11,11,24_Tongue_Th,interesting,6,1,2.58915,2.67759,2.60212,2.75306,0.42,-0.109286,0.15,1
12,12,14_ChJjSh,interesting,6,1,2.75382,2.81759,2.74212,2.89306,0.82,0.030714,0.15,1
13,13,04_Ih,interesting,6,1,2.91849,2.95759,2.87009,3.04509,0.749079,0.170714,0.15,1
