ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,a,0,0,0.0717943,0.441043,0.413543,0.468543,0.86,0.121043,0.15,1
1,1,22_MBP,b,1,0,0.140975,0.510224,0.482724,0.537724,1,0.110224,0.15,1
2,2,06_Eh,b,1,0,0.223498,0.592746,0.548047,0.637446,0.74,0.112747,0.15,1
3,3,06_Eh,c,2,0,0.395419,0.764668,0.719968,0.809367,0.74,0.124668,0.15,1
4,4,06_Eh,d,3,0,0.56734,0.936589,0.89189,0.981289,0.74,0.136589,0.15,1
5,5,06_Eh,e,4,0,0.739262,1.10851,1.06381,1.15321,0.74,0.14851,0.15,1
6,6,20_FV,f,5,0,0.832099,1.20135,1.17385,1.22885,1,0.121348,0.15,1
7,7,06_Eh,f,5,0,0.911183,1.28043,1.23573,1.32513,0.74,0.120432,0.15,1
8,8,06_Eh,g,6,0,1.0831,1.45235,1.40765,1.49705,0.74,0.132353,0.15,1
9,9,06_Eh,h,7,0,1.25503,1.62427,1.57957,1.66897,0.74,0.144275,0.15,1
10,10,05_Ay,i,8,0,1.39655,1.77132,1.74149,1.80115,0.84,0.131316,0.15,1.0041
11,11,14_ChJjSh,j,9,0,1.47165,1.86512,1.83762,1.89262,0.715669,0.145116,0.15,1.01705
12,12,06_Eh,j,9,0,1.55073,2.00512,1.95389,2.05634,0.74,0.125116,0.15,1.146
