EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,a,0,0,0.0312712,0.0572034,0.0717943,0.86,SimpleBudgetV1
1,22_MBP,MBP,b,1,0,0.0741525,0.0995763,0.140975,1,SimpleBudgetV1
2,06_Eh,EEE,b,1,0,0.110169,0.165254,0.223498,0.74,SimpleBudgetV1
3,06_Eh,EEE,c,2,0,0.216102,0.271186,0.395419,0.74,SimpleBudgetV1
4,06_Eh,EEE,d,3,0,0.322034,0.377119,0.56734,0.74,SimpleBudgetV1
5,06_Eh,EEE,e,4,0,0.427966,0.483051,0.739262,0.74,SimpleBudgetV1
6,20_FV,FVS,f,5,0,0.5,0.525424,0.832099,1,SimpleBudgetV1
7,06_Eh,EEE,f,5,0,0.533898,0.588983,0.911183,0.74,SimpleBudgetV1
8,06_Eh,EEE,g,6,0,0.639831,0.694915,1.0831,0.74,SimpleBudgetV1
9,06_Eh,EEE,h,7,0,0.745763,0.800847,1.25503,0.74,SimpleBudgetV1
10,05_Ay,EEE,i,8,0,0.842203,0.878814,1.39655,0.84,SimpleBudgetV1
11,14_ChJjSh,FVS,j,9,0,0.894068,0.919492,1.47165,0.715669,SimpleBudgetV1
12,06_Eh,EEE,j,9,0,0.927966,0.983051,1.55073,0.74,SimpleBudgetV1
