EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,14_ChJjSh,FVS,japan,0,0,0,0.0179694,0.034267,0.745337,SimpleBudgetV1
1,07_Aa,AAA,japan,0,0,0.0119796,0.0329438,0.0856675,0.86,SimpleBudgetV1
2,22_MBP,MBP,japan,0,0,0.0284515,0.0464209,0.142779,1,SimpleBudgetV1
3,07_Aa,AAA,japan,0,0,0.0239592,0.0628928,0.165624,0.86,SimpleBudgetV1
4,04_Ih,EEE,is,1,0,0.0916165,0.105502,0.375898,0.516983,SimpleBudgetV1
5,09_Oh,OOO,known,2,0,0.133863,0.163358,0.56679,0.82,SimpleBudgetV1
6,20_FV,FVS,for,3,0,0.172334,0.182334,0.67634,1,SimpleBudgetV1
7,10_Or,OOO,for,3,0,0.189178,0.203063,0.747989,0.22,SimpleBudgetV1
8,04_Ih,EEE,its,4,0,0.231424,0.260919,0.938881,0.38,SimpleBudgetV1
9,14_ChJjSh,FVS,cherry,5,0,0.269994,0.287964,1.06401,0.690265,SimpleBudgetV1
10,06_Eh,EEE,cherry,5,0,0.290709,0.311673,1.14872,0.74,SimpleBudgetV1
11,03_Ee,EEE,cherry,5,0,0.293953,0.332887,1.19536,0.86,SimpleBudgetV1
12,03_Ee,EEE,cherry,5,0,0.326648,0.350607,1.2915,0.86,SimpleBudgetV1
13,22_MBP,MBP,blossoms,6,0,0.343188,0.363335,1.34732,1,SimpleBudgetV1
14,09_Oh,OOO,blossoms,6,0,0.359348,0.382853,1.41535,0.82,SimpleBudgetV1
15,09_Oh,OOO,blossoms,6,0,0.37173,0.415383,1.501,0.82,SimpleBudgetV1
16,22_MBP,MBP,blossoms,6,0,0.403001,0.423148,1.57544,1,SimpleBudgetV1
17,07_Aa,AAA,and,7,0,0.445559,0.459444,1.72581,0.86,SimpleBudgetV1
18,22_MBP,MBP,bullet,8,0,0.468157,0.486126,1.81978,1,SimpleBudgetV1
19,18_Uh,AAA,bullet,8,0,0.47789,0.498854,1.86262,0.68,SimpleBudgetV1
20,06_Eh,EEE,bullet,8,0,0.493613,0.532547,1.95685,0.74,SimpleBudgetV1
21,05_Ay,EEE,trains,9,0,0.562677,0.592172,2.20226,0.84,SimpleBudgetV1
22,12_Ww-Oo-,WUH,what,10,1,0.631219,0.645105,2.43391,1,SimpleBudgetV1
23,07_Aa,AAA,what,10,1,0.647964,0.664299,2.50244,0.86,SimpleBudgetV1
24,12_Ww-Oo-,WUH,would,11,1,0.672467,0.685536,2.58967,1,SimpleBudgetV1
25,09_Oh,OOO,would,11,1,0.690028,0.703914,2.6582,0.82,SimpleBudgetV1
26,11_Oo,OOO,you,12,1,0.725468,0.766307,2.84477,1,SimpleBudgetV1
27,06_Eh,EEE,like,13,1,0.788996,0.818491,3.06542,0.74,SimpleBudgetV1
28,11_Oo,OOO,to,14,1,0.845128,0.860647,3.25285,1,SimpleBudgetV1
29,03_Ee,EEE,eat,15,1,0.886557,0.916052,3.43752,0.86,SimpleBudgetV1
30,11_Oo,OOO,today,16,1,0.939353,0.961815,3.62546,0.94,SimpleBudgetV1
31,05_Ay,EEE,today,16,1,0.967805,0.999251,3.75111,0.84,SimpleBudgetV1
